replicate,rows,unique_groups,top1_hit_rate,mean_regret,median_regret
1,123,55,0.42276422764227645,0.29593495934959346,0.2
2,114,59,0.47368421052631576,0.256140350877193,0.2
3,120,56,0.4166666666666667,0.2833333333333333,0.2
4,128,56,0.4453125,0.2984375,0.2
5,116,54,0.5086206896551724,0.28448275862068967,0.0
6,116,54,0.41379310344827586,0.2982758620689655,0.2
7,122,54,0.5081967213114754,0.2180327868852459,0.0
8,116,59,0.45689655172413796,0.2844827586206897,0.2
9,111,58,0.40540540540540543,0.30990990990990996,0.2
10,114,65,0.45614035087719296,0.25789473684210523,0.2
11,122,51,0.45901639344262296,0.2885245901639344,0.2
12,123,54,0.42276422764227645,0.33008130081300807,0.2
13,108,55,0.48148148148148145,0.2796296296296297,0.2
14,114,55,0.4298245614035088,0.287719298245614,0.2
15,116,56,0.46551724137931033,0.27241379310344827,0.2
16,120,54,0.525,0.25666666666666665,0.0
17,122,62,0.4918032786885246,0.24262295081967214,0.2
18,126,56,0.4126984126984127,0.30000000000000004,0.2
19,117,55,0.49572649572649574,0.25641025641025644,0.2
20,125,60,0.472,0.2496,0.2
21,125,50,0.448,0.26080000000000003,0.2
22,125,60,0.544,0.23360000000000003,0.0
23,126,58,0.4126984126984127,0.28730158730158734,0.2
24,116,56,0.5,0.25862068965517243,0.1
25,120,53,0.4083333333333333,0.2916666666666667,0.2
26,129,57,0.4806201550387597,0.27596899224806204,0.2
27,125,55,0.448,0.3024,0.2
28,112,54,0.5178571428571429,0.21428571428571427,0.0
29,123,55,0.4065040650406504,0.3024390243902439,0.2
30,123,59,0.4796747967479675,0.29756097560975603,0.2
31,123,59,0.4796747967479675,0.2813008130081301,0.2
32,119,58,0.48739495798319327,0.2957983193277311,0.2
33,120,56,0.425,0.30333333333333334,0.2
34,122,61,0.32786885245901637,0.35081967213114756,0.4
35,123,56,0.43902439024390244,0.2796747967479675,0.2
36,112,57,0.4732142857142857,0.2785714285714286,0.2
37,115,59,0.43478260869565216,0.29217391304347823,0.2
38,113,57,0.45132743362831856,0.3026548672566372,0.2
39,118,58,0.4915254237288136,0.2711864406779661,0.2
40,119,59,0.4789915966386555,0.26218487394957984,0.2
41,120,52,0.5333333333333333,0.26,0.0
42,116,61,0.45689655172413796,0.26896551724137935,0.2
43,121,53,0.5289256198347108,0.24297520661157027,0.0
44,126,53,0.373015873015873,0.2968253968253969,0.2
45,121,59,0.4049586776859504,0.3123966942148761,0.2
46,119,61,0.4789915966386555,0.25210084033613445,0.2
47,116,60,0.46551724137931033,0.24827586206896554,0.2
48,118,58,0.4576271186440678,0.30169491525423725,0.2
49,120,53,0.475,0.26166666666666666,0.2
50,121,54,0.35537190082644626,0.30743801652892566,0.2
51,121,55,0.512396694214876,0.21652892561983472,0.0
52,128,55,0.453125,0.259375,0.2
53,115,56,0.5130434782608696,0.26086956521739135,0.0
54,121,58,0.36363636363636365,0.35041322314049583,0.4
55,120,65,0.43333333333333335,0.30500000000000005,0.2
56,116,56,0.43103448275862066,0.29310344827586216,0.2
57,121,55,0.4297520661157025,0.2793388429752066,0.2
58,123,65,0.5040650406504065,0.2195121951219512,0.0
59,119,59,0.4369747899159664,0.2722689075630252,0.2
60,121,59,0.4380165289256198,0.2776859504132232,0.2
61,118,58,0.4915254237288136,0.26949152542372884,0.2
62,128,61,0.4609375,0.31875,0.2
63,124,62,0.3951612903225806,0.31774193548387103,0.2
64,123,61,0.4634146341463415,0.25853658536585367,0.2
65,126,55,0.38095238095238093,0.3,0.2
66,112,54,0.4375,0.28035714285714286,0.2
67,123,53,0.44715447154471544,0.28617886178861784,0.2
68,127,53,0.4881889763779528,0.24251968503937008,0.2
69,123,55,0.43089430894308944,0.28455284552845533,0.2
70,120,53,0.5,0.2516666666666667,0.1
71,124,60,0.46774193548387094,0.25806451612903225,0.2
72,116,63,0.46551724137931033,0.24310344827586208,0.2
73,115,53,0.41739130434782606,0.2782608695652174,0.2
74,118,58,0.4152542372881356,0.30508474576271194,0.2
75,117,55,0.39316239316239315,0.30598290598290595,0.2
76,113,57,0.4247787610619469,0.2973451327433628,0.2
77,111,58,0.4144144144144144,0.29189189189189196,0.2
78,129,51,0.4418604651162791,0.2775193798449612,0.2
79,115,59,0.4260869565217391,0.26434782608695656,0.2
80,129,56,0.4728682170542636,0.2682170542635659,0.2
81,114,52,0.4473684210526316,0.26315789473684215,0.2
82,123,52,0.36585365853658536,0.32845528455284556,0.2
83,126,53,0.4444444444444444,0.30158730158730157,0.2
84,125,57,0.44,0.29440000000000005,0.2
85,120,59,0.4166666666666667,0.28833333333333333,0.2
86,123,60,0.4796747967479675,0.23739837398373986,0.2
87,124,57,0.47580645161290325,0.2903225806451613,0.2
88,117,59,0.4444444444444444,0.2905982905982907,0.2
89,113,52,0.4336283185840708,0.2778761061946903,0.2
90,122,57,0.4098360655737705,0.2918032786885246,0.2
91,125,58,0.448,0.2832,0.2
92,124,54,0.4838709677419355,0.2548387096774194,0.2
93,113,55,0.49557522123893805,0.26725663716814163,0.2
94,118,52,0.4152542372881356,0.31186440677966104,0.2
95,126,56,0.4523809523809524,0.2841269841269842,0.2
96,120,58,0.39166666666666666,0.29,0.2
97,127,56,0.4330708661417323,0.31181102362204727,0.2
98,110,50,0.4636363636363636,0.2745454545454545,0.2
99,120,56,0.43333333333333335,0.2616666666666667,0.2
100,120,54,0.4666666666666667,0.2866666666666667,0.2
101,118,55,0.4322033898305085,0.2898305084745763,0.2
102,121,58,0.3305785123966942,0.3289256198347108,0.2
103,119,54,0.3865546218487395,0.3327731092436975,0.2
104,127,51,0.3937007874015748,0.3007874015748032,0.2
105,126,60,0.47619047619047616,0.26666666666666666,0.2
106,115,59,0.4782608695652174,0.26260869565217393,0.2
107,120,59,0.4583333333333333,0.25833333333333336,0.2
108,123,50,0.4715447154471545,0.2796747967479675,0.2
109,119,57,0.44537815126050423,0.28571428571428564,0.2
110,125,55,0.504,0.26720000000000005,0.0
111,127,57,0.47244094488188976,0.262992125984252,0.2
112,125,55,0.376,0.3344,0.2
