replicate,rows,unique_groups,top1_hit_rate,mean_regret,median_regret
1,123,55,0.34146341463414637,0.35447154471544723,0.2
2,114,59,0.4473684210526316,0.3140350877192982,0.2
3,120,56,0.35,0.3016666666666667,0.2
4,128,56,0.421875,0.325,0.2
5,116,54,0.3275862068965517,0.3896551724137931,0.4
6,116,54,0.4396551724137931,0.29655172413793107,0.2
7,122,54,0.4180327868852459,0.29180327868852457,0.2
8,116,59,0.3706896551724138,0.3362068965517242,0.2
9,111,58,0.3153153153153153,0.3675675675675676,0.4
10,114,65,0.38596491228070173,0.3298245614035088,0.2
11,122,51,0.4098360655737705,0.31803278688524594,0.2
12,123,54,0.3333333333333333,0.343089430894309,0.2
13,108,55,0.42592592592592593,0.2833333333333334,0.2
14,114,55,0.2894736842105263,0.4,0.4
15,116,56,0.39655172413793105,0.3396551724137931,0.4
16,120,54,0.38333333333333336,0.33666666666666667,0.4
17,122,62,0.47540983606557374,0.25901639344262295,0.2
18,126,56,0.47619047619047616,0.27301587301587305,0.2
19,117,55,0.3504273504273504,0.347008547008547,0.2
20,125,60,0.4,0.296,0.2
21,125,50,0.32,0.3344,0.2
22,125,60,0.424,0.2896,0.2
23,126,58,0.4126984126984127,0.30952380952380953,0.2
24,116,56,0.4051724137931034,0.303448275862069,0.2
25,120,53,0.26666666666666666,0.3533333333333334,0.4
26,129,57,0.4263565891472868,0.30697674418604654,0.2
27,125,55,0.416,0.2928,0.2
28,112,54,0.4732142857142857,0.24821428571428572,0.2
29,123,55,0.44715447154471544,0.2845528455284552,0.2
30,123,59,0.43902439024390244,0.3121951219512195,0.2
31,123,59,0.35772357723577236,0.3414634146341464,0.4
32,119,58,0.33613445378151263,0.34957983193277314,0.4
33,120,56,0.3416666666666667,0.36000000000000004,0.4
34,122,61,0.36065573770491804,0.3475409836065574,0.4
35,123,56,0.36585365853658536,0.32032520325203256,0.2
36,112,57,0.4107142857142857,0.3339285714285714,0.30000000000000004
37,115,59,0.3565217391304348,0.3339130434782609,0.2
38,113,57,0.415929203539823,0.3274336283185841,0.2
39,118,58,0.3644067796610169,0.34745762711864403,0.30000000000000004
40,119,59,0.40336134453781514,0.31932773109243706,0.2
41,120,52,0.4083333333333333,0.31,0.2
42,116,61,0.3793103448275862,0.33620689655172414,0.2
43,121,53,0.39669421487603307,0.31735537190082647,0.2
44,126,53,0.36507936507936506,0.2968253968253969,0.2
45,121,59,0.38016528925619836,0.31900826446280994,0.2
46,119,61,0.40336134453781514,0.3327731092436975,0.2
47,116,60,0.3706896551724138,0.32241379310344825,0.2
48,118,58,0.4152542372881356,0.3152542372881356,0.2
49,120,53,0.4083333333333333,0.31,0.2
50,121,54,0.4132231404958678,0.3123966942148761,0.2
51,121,55,0.4297520661157025,0.2842975206611571,0.2
52,128,55,0.4453125,0.2984375,0.2
53,115,56,0.3391304347826087,0.3495652173913043,0.4
54,121,58,0.4380165289256198,0.3338842975206612,0.2
55,120,65,0.48333333333333334,0.28,0.2
56,116,56,0.4051724137931034,0.31896551724137934,0.2
57,121,55,0.47107438016528924,0.2859504132231405,0.2
58,123,65,0.43089430894308944,0.2845528455284553,0.2
59,119,59,0.3949579831932773,0.29075630252100837,0.2
60,121,59,0.371900826446281,0.3008264462809917,0.2
61,118,58,0.3813559322033898,0.29322033898305083,0.2
62,128,61,0.3828125,0.34062499999999996,0.4
63,124,62,0.41935483870967744,0.3193548387096775,0.2
64,123,61,0.42276422764227645,0.29593495934959346,0.2
