target,model,feature,coefficient,abs_coefficient
acc_pixtral12b,pixtral12b,tda_edge_euler_min,-0.0,0.0
acc_pixtral12b,pixtral12b,tda_edge_euler_std,-0.0,0.0
acc_pixtral12b,pixtral12b,tda_edge_h0_betti_argmax_threshold,-0.0,0.0
acc_pixtral12b,pixtral12b,tda_edge_h0_betti_change_count,0.0,0.0
acc_pixtral12b,pixtral12b,tda_edge_h0_betti_max,-0.0,0.0
acc_pixtral12b,pixtral12b,tda_edge_h0_betti_std,-0.0,0.0
acc_pixtral12b,pixtral12b,tda_edge_h0_entropy,0.0,0.0
acc_pixtral12b,pixtral12b,tda_edge_h0_essential_count,0.0,0.0
acc_pixtral12b,pixtral12b,tda_edge_h0_finite_count,0.0,0.0
acc_pixtral12b,pixtral12b,tda_edge_h0_interval_count,0.0,0.0
acc_pixtral12b,pixtral12b,tda_edge_h0_std_persistence,0.0,0.0
acc_pixtral12b,pixtral12b,tda_edge_h0_total_persistence,0.0,0.0
acc_pixtral12b,pixtral12b,tda_edge_h1_betti_area,0.0,0.0
acc_pixtral12b,pixtral12b,tda_edge_h1_betti_change_count,0.0,0.0
acc_pixtral12b,pixtral12b,tda_edge_h1_betti_max,0.0,0.0
acc_pixtral12b,pixtral12b,tda_edge_h1_betti_mean,0.0,0.0
acc_pixtral12b,pixtral12b,tda_edge_h1_betti_std,-0.0,0.0
acc_pixtral12b,pixtral12b,tda_edge_h1_entropy,0.0,0.0
acc_pixtral12b,pixtral12b,tda_edge_h1_essential_count,0.0,0.0
acc_pixtral12b,pixtral12b,tda_edge_h1_finite_count,0.0,0.0
acc_pixtral12b,pixtral12b,tda_edge_h1_interval_count,0.0,0.0
acc_pixtral12b,pixtral12b,tda_edge_h1_max_persistence,-0.0,0.0
acc_pixtral12b,pixtral12b,tda_edge_h1_mean_persistence,-0.0,0.0
acc_pixtral12b,pixtral12b,tda_edge_h1_p90_persistence,0.0,0.0
acc_pixtral12b,pixtral12b,tda_edge_h1_p95_persistence,0.0,0.0
acc_pixtral12b,pixtral12b,tda_edge_h1_std_persistence,0.0,0.0
acc_pixtral12b,pixtral12b,tda_edge_h1_total_persistence,0.0,0.0
