replicate,rows,unique_groups,top1_hit_rate,mean_regret,median_regret
167,121,58,0.48760330578512395,0.3008264462809917,0.2
168,118,59,0.4406779661016949,0.26610169491525426,0.2
169,123,59,0.43902439024390244,0.2894308943089431,0.2
170,117,56,0.37606837606837606,0.32991452991452996,0.2
171,119,54,0.37815126050420167,0.3294117647058824,0.2
172,119,59,0.37815126050420167,0.28571428571428575,0.2
173,119,54,0.4117647058823529,0.31428571428571433,0.2
174,126,54,0.40476190476190477,0.3,0.2
175,127,60,0.4409448818897638,0.2803149606299213,0.2
176,117,55,0.42735042735042733,0.2957264957264958,0.2
177,125,53,0.296,0.376,0.4
178,119,57,0.44537815126050423,0.27899159663865547,0.2
179,119,54,0.3949579831932773,0.29579831932773115,0.2
180,119,59,0.453781512605042,0.24873949579831928,0.2
181,118,62,0.423728813559322,0.30847457627118646,0.2
182,125,60,0.368,0.336,0.2
183,116,57,0.3793103448275862,0.3258620689655173,0.2
184,122,59,0.38524590163934425,0.3475409836065574,0.2
185,112,55,0.36607142857142855,0.3178571428571429,0.2
186,118,60,0.3983050847457627,0.3050847457627119,0.2
187,120,56,0.39166666666666666,0.3383333333333333,0.2
188,123,60,0.43902439024390244,0.3089430894308943,0.2
189,114,56,0.40350877192982454,0.2929824561403509,0.2
190,114,54,0.37719298245614036,0.30000000000000004,0.2
191,119,60,0.33613445378151263,0.3310924369747899,0.2
192,119,57,0.3949579831932773,0.3210084033613446,0.2
193,122,55,0.4426229508196721,0.29672131147540987,0.2
194,120,56,0.45,0.25833333333333336,0.2
195,119,54,0.36134453781512604,0.3310924369747899,0.2
196,118,53,0.4152542372881356,0.3271186440677966,0.2
197,116,54,0.4051724137931034,0.30000000000000004,0.2
198,125,56,0.328,0.3488,0.2
199,125,59,0.424,0.3024,0.2
200,115,57,0.4434782608695652,0.25043478260869567,0.2
201,118,57,0.4322033898305085,0.2847457627118644,0.2
202,123,60,0.4715447154471545,0.2764227642276423,0.2
203,118,57,0.423728813559322,0.3288135593220339,0.2
204,116,63,0.3448275862068966,0.32758620689655177,0.2
205,118,55,0.4322033898305085,0.32542372881355935,0.2
206,110,55,0.39090909090909093,0.30181818181818176,0.2
207,118,53,0.3474576271186441,0.3186440677966102,0.2
208,116,55,0.4482758620689655,0.2982758620689655,0.2
209,123,58,0.4715447154471545,0.2617886178861789,0.2
210,110,60,0.41818181818181815,0.3127272727272727,0.2
211,123,55,0.3821138211382114,0.29918699186991876,0.2
212,110,54,0.3181818181818182,0.34181818181818185,0.2
213,120,60,0.31666666666666665,0.3133333333333334,0.2
214,114,63,0.41228070175438597,0.28596491228070176,0.2
215,124,58,0.3629032258064516,0.32903225806451625,0.2
216,122,61,0.32786885245901637,0.32786885245901637,0.2
217,118,55,0.3305084745762712,0.3406779661016949,0.2
218,133,55,0.39097744360902253,0.34887218045112783,0.4
219,119,57,0.4369747899159664,0.2705882352941177,0.2
220,122,60,0.4016393442622951,0.3163934426229508,0.2
221,124,59,0.3951612903225806,0.3225806451612903,0.2
222,121,61,0.47107438016528924,0.25785123966942153,0.2
223,130,54,0.4076923076923077,0.2923076923076923,0.2
224,126,57,0.36507936507936506,0.3222222222222223,0.2
225,125,60,0.344,0.32480000000000003,0.2
226,124,58,0.3870967741935484,0.3419354838709678,0.2
227,117,61,0.46153846153846156,0.2837606837606838,0.2
228,128,57,0.328125,0.3296875,0.4
229,124,61,0.33064516129032256,0.3370967741935484,0.2
