candidate_id,kind,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_lambda,reg_alpha,seed,complexity_score,complexity_order,complexity_label,train_top1_hit_rate,validation_top1_hit_rate,top1_hit_rate_gap,train_mean_regret,validation_mean_regret,mean_regret_gap
xgb_n=50_depth=1_lr=0.05_sub=0.8_col=1.0_l2=1.0_l1=0.0,xgboost,50,1,0.05,0.8,1.0,1.0,0.0,215,50.0,31,50 trees d=1,0.579225,0.512195,0.06703,0.18169,0.229268,0.047578
xgb_n=50_depth=1_lr=0.05_sub=0.8_col=1.0_l2=1.0_l1=0.1,xgboost,50,1,0.05,0.8,1.0,1.0,0.1,215,50.0,32,50 trees d=1,0.559859,0.504065,0.055794,0.189437,0.235772,0.046335
xgb_n=50_depth=1_lr=0.05_sub=0.8_col=1.0_l2=5.0_l1=0.0,xgboost,50,1,0.05,0.8,1.0,5.0,0.0,215,50.0,33,50 trees d=1,0.56162,0.520325,0.041295,0.190845,0.22439,0.033545
xgb_n=50_depth=1_lr=0.05_sub=0.8_col=1.0_l2=5.0_l1=0.1,xgboost,50,1,0.05,0.8,1.0,5.0,0.1,215,50.0,34,50 trees d=1,0.566901,0.520325,0.046576,0.190141,0.226016,0.035875
xgb_n=50_depth=1_lr=0.05_sub=0.8_col=1.0_l2=10.0_l1=0.0,xgboost,50,1,0.05,0.8,1.0,10.0,0.0,215,50.0,35,50 trees d=1,0.565141,0.528455,0.036686,0.189085,0.226016,0.036931
xgb_n=50_depth=1_lr=0.05_sub=0.8_col=1.0_l2=10.0_l1=0.1,xgboost,50,1,0.05,0.8,1.0,10.0,0.1,215,50.0,36,50 trees d=1,0.566901,0.528455,0.038446,0.190845,0.227642,0.036797
xgb_n=50_depth=1_lr=0.05_sub=1.0_col=0.8_l2=1.0_l1=0.0,xgboost,50,1,0.05,1.0,0.8,1.0,0.0,215,50.0,37,50 trees d=1,0.573944,0.479675,0.094269,0.187324,0.252033,0.064709
xgb_n=50_depth=1_lr=0.05_sub=1.0_col=0.8_l2=1.0_l1=0.1,xgboost,50,1,0.05,1.0,0.8,1.0,0.1,215,50.0,38,50 trees d=1,0.572183,0.471545,0.100638,0.189085,0.253659,0.064574
xgb_n=50_depth=1_lr=0.05_sub=1.0_col=0.8_l2=5.0_l1=0.0,xgboost,50,1,0.05,1.0,0.8,5.0,0.0,215,50.0,39,50 trees d=1,0.568662,0.487805,0.080857,0.189789,0.250407,0.060618
xgb_n=50_depth=1_lr=0.05_sub=1.0_col=0.8_l2=5.0_l1=0.1,xgboost,50,1,0.05,1.0,0.8,5.0,0.1,215,50.0,40,50 trees d=1,0.566901,0.471545,0.095356,0.19331,0.256911,0.063601
xgb_n=50_depth=1_lr=0.05_sub=1.0_col=0.8_l2=10.0_l1=0.0,xgboost,50,1,0.05,1.0,0.8,10.0,0.0,215,50.0,41,50 trees d=1,0.56338,0.487805,0.075575,0.19507,0.250407,0.055337
xgb_n=50_depth=1_lr=0.05_sub=1.0_col=0.8_l2=10.0_l1=0.1,xgboost,50,1,0.05,1.0,0.8,10.0,0.1,215,50.0,42,50 trees d=1,0.56162,0.471545,0.090075,0.193662,0.256911,0.063249
xgb_n=50_depth=1_lr=0.05_sub=1.0_col=1.0_l2=1.0_l1=0.0,xgboost,50,1,0.05,1.0,1.0,1.0,0.0,215,50.0,43,50 trees d=1,0.570423,0.487805,0.082618,0.188732,0.24878,0.060048
xgb_n=50_depth=1_lr=0.05_sub=1.0_col=1.0_l2=1.0_l1=0.1,xgboost,50,1,0.05,1.0,1.0,1.0,0.1,215,50.0,44,50 trees d=1,0.570423,0.487805,0.082618,0.189085,0.247154,0.058069
xgb_n=50_depth=1_lr=0.05_sub=1.0_col=1.0_l2=5.0_l1=0.0,xgboost,50,1,0.05,1.0,1.0,5.0,0.0,215,50.0,45,50 trees d=1,0.570423,0.479675,0.090748,0.189437,0.252033,0.062596
xgb_n=50_depth=1_lr=0.05_sub=1.0_col=1.0_l2=5.0_l1=0.1,xgboost,50,1,0.05,1.0,1.0,5.0,0.1,215,50.0,46,50 trees d=1,0.572183,0.479675,0.092508,0.188732,0.252033,0.063301
xgb_n=50_depth=1_lr=0.05_sub=1.0_col=1.0_l2=10.0_l1=0.0,xgboost,50,1,0.05,1.0,1.0,10.0,0.0,215,50.0,47,50 trees d=1,0.56338,0.487805,0.075575,0.197535,0.24878,0.051245
xgb_n=50_depth=1_lr=0.05_sub=1.0_col=1.0_l2=10.0_l1=0.1,xgboost,50,1,0.05,1.0,1.0,10.0,0.1,215,50.0,48,50 trees d=1,0.56162,0.487805,0.073815,0.198239,0.255285,0.057046
xgb_n=50_depth=1_lr=0.1_sub=0.8_col=0.8_l2=1.0_l1=0.0,xgboost,50,1,0.1,0.8,0.8,1.0,0.0,215,50.0,49,50 trees d=1,0.602113,0.512195,0.089918,0.162676,0.227642,0.064966
xgb_n=50_depth=1_lr=0.1_sub=0.8_col=0.8_l2=1.0_l1=0.1,xgboost,50,1,0.1,0.8,0.8,1.0,0.1,215,50.0,50,50 trees d=1,0.602113,0.520325,0.081788,0.162324,0.221138,0.058814
xgb_n=50_depth=1_lr=0.1_sub=0.8_col=0.8_l2=5.0_l1=0.0,xgboost,50,1,0.1,0.8,0.8,5.0,0.0,215,50.0,51,50 trees d=1,0.602113,0.512195,0.089918,0.160563,0.222764,0.062201
xgb_n=50_depth=1_lr=0.1_sub=0.8_col=0.8_l2=5.0_l1=0.1,xgboost,50,1,0.1,0.8,0.8,5.0,0.1,215,50.0,52,50 trees d=1,0.619718,0.520325,0.099393,0.154577,0.209756,0.055179
xgb_n=50_depth=1_lr=0.1_sub=0.8_col=0.8_l2=10.0_l1=0.0,xgboost,50,1,0.1,0.8,0.8,10.0,0.0,215,50.0,53,50 trees d=1,0.596831,0.520325,0.076506,0.161972,0.206504,0.044532
xgb_n=50_depth=1_lr=0.1_sub=0.8_col=0.8_l2=10.0_l1=0.1,xgboost,50,1,0.1,0.8,0.8,10.0,0.1,215,50.0,54,50 trees d=1,0.602113,0.520325,0.081788,0.161268,0.217886,0.056618
xgb_n=50_depth=1_lr=0.1_sub=0.8_col=1.0_l2=1.0_l1=0.0,xgboost,50,1,0.1,0.8,1.0,1.0,0.0,215,50.0,55,50 trees d=1,0.625,0.536585,0.088415,0.156338,0.206504,0.050166
xgb_n=50_depth=1_lr=0.1_sub=0.8_col=1.0_l2=1.0_l1=0.1,xgboost,50,1,0.1,0.8,1.0,1.0,0.1,215,50.0,56,50 trees d=1,0.609155,0.536585,0.07257,0.157746,0.20813,0.050384
xgb_n=50_depth=1_lr=0.1_sub=0.8_col=1.0_l2=5.0_l1=0.0,xgboost,50,1,0.1,0.8,1.0,5.0,0.0,215,50.0,57,50 trees d=1,0.609155,0.504065,0.10509,0.160211,0.22439,0.064179
xgb_n=50_depth=1_lr=0.1_sub=0.8_col=1.0_l2=5.0_l1=0.1,xgboost,50,1,0.1,0.8,1.0,5.0,0.1,215,50.0,58,50 trees d=1,0.609155,0.512195,0.09696,0.158451,0.22439,0.065939
xgb_n=50_depth=1_lr=0.1_sub=0.8_col=1.0_l2=10.0_l1=0.0,xgboost,50,1,0.1,0.8,1.0,10.0,0.0,215,50.0,59,50 trees d=1,0.610915,0.544715,0.0662,0.159859,0.198374,0.038515
xgb_n=50_depth=1_lr=0.1_sub=0.8_col=1.0_l2=10.0_l1=0.1,xgboost,50,1,0.1,0.8,1.0,10.0,0.1,215,50.0,60,50 trees d=1,0.607394,0.536585,0.070809,0.158803,0.203252,0.044449
xgb_n=50_depth=1_lr=0.1_sub=1.0_col=0.8_l2=1.0_l1=0.0,xgboost,50,1,0.1,1.0,0.8,1.0,0.0,215,50.0,61,50 trees d=1,0.59331,0.495935,0.097375,0.169014,0.239024,0.07001
xgb_n=50_depth=1_lr=0.1_sub=1.0_col=0.8_l2=1.0_l1=0.1,xgboost,50,1,0.1,1.0,0.8,1.0,0.1,215,50.0,62,50 trees d=1,0.586268,0.471545,0.114723,0.171127,0.24065,0.069523
xgb_n=50_depth=1_lr=0.1_sub=1.0_col=0.8_l2=5.0_l1=0.0,xgboost,50,1,0.1,1.0,0.8,5.0,0.0,215,50.0,63,50 trees d=1,0.586268,0.463415,0.122853,0.169366,0.250407,0.081041
xgb_n=50_depth=1_lr=0.1_sub=1.0_col=0.8_l2=5.0_l1=0.1,xgboost,50,1,0.1,1.0,0.8,5.0,0.1,215,50.0,64,50 trees d=1,0.591549,0.463415,0.128134,0.168662,0.250407,0.081745
xgb_n=50_depth=1_lr=0.1_sub=1.0_col=0.8_l2=10.0_l1=0.0,xgboost,50,1,0.1,1.0,0.8,10.0,0.0,215,50.0,65,50 trees d=1,0.596831,0.447154,0.149677,0.166901,0.261789,0.094888
xgb_n=50_depth=1_lr=0.1_sub=1.0_col=0.8_l2=10.0_l1=0.1,xgboost,50,1,0.1,1.0,0.8,10.0,0.1,215,50.0,66,50 trees d=1,0.586268,0.463415,0.122853,0.172183,0.250407,0.078224
xgb_n=50_depth=1_lr=0.1_sub=1.0_col=1.0_l2=1.0_l1=0.0,xgboost,50,1,0.1,1.0,1.0,1.0,0.0,215,50.0,67,50 trees d=1,0.589789,0.463415,0.126374,0.169014,0.250407,0.081393
xgb_n=50_depth=1_lr=0.1_sub=1.0_col=1.0_l2=1.0_l1=0.1,xgboost,50,1,0.1,1.0,1.0,1.0,0.1,215,50.0,68,50 trees d=1,0.59507,0.463415,0.131655,0.16831,0.245528,0.077218
xgb_n=50_depth=1_lr=0.1_sub=1.0_col=1.0_l2=5.0_l1=0.0,xgboost,50,1,0.1,1.0,1.0,5.0,0.0,215,50.0,69,50 trees d=1,0.589789,0.471545,0.118244,0.169366,0.242276,0.07291
xgb_n=50_depth=1_lr=0.1_sub=1.0_col=1.0_l2=5.0_l1=0.1,xgboost,50,1,0.1,1.0,1.0,5.0,0.1,215,50.0,70,50 trees d=1,0.59507,0.447154,0.147916,0.168662,0.263415,0.094753
xgb_n=50_depth=1_lr=0.1_sub=1.0_col=1.0_l2=10.0_l1=0.0,xgboost,50,1,0.1,1.0,1.0,10.0,0.0,215,50.0,71,50 trees d=1,0.596831,0.463415,0.133416,0.167254,0.245528,0.078274
xgb_n=50_depth=1_lr=0.1_sub=1.0_col=1.0_l2=10.0_l1=0.1,xgboost,50,1,0.1,1.0,1.0,10.0,0.1,215,50.0,72,50 trees d=1,0.59507,0.463415,0.131655,0.168662,0.250407,0.081745
xgb_n=50_depth=2_lr=0.03_sub=0.8_col=0.8_l2=1.0_l1=0.0,xgboost,50,2,0.03,0.8,0.8,1.0,0.0,215,100.0,73,50 trees d=2,0.637324,0.495935,0.141389,0.146831,0.242276,0.095445
xgb_n=50_depth=2_lr=0.03_sub=0.8_col=0.8_l2=1.0_l1=0.1,xgboost,50,2,0.03,0.8,0.8,1.0,0.1,215,100.0,74,50 trees d=2,0.633803,0.495935,0.137868,0.145775,0.239024,0.093249
xgb_n=50_depth=2_lr=0.03_sub=0.8_col=0.8_l2=5.0_l1=0.0,xgboost,50,2,0.03,0.8,0.8,5.0,0.0,215,100.0,75,50 trees d=2,0.630282,0.512195,0.118087,0.144366,0.23252,0.088154
xgb_n=50_depth=2_lr=0.03_sub=0.8_col=0.8_l2=5.0_l1=0.1,xgboost,50,2,0.03,0.8,0.8,5.0,0.1,215,100.0,76,50 trees d=2,0.626761,0.504065,0.122696,0.149296,0.234146,0.08485
xgb_n=50_depth=2_lr=0.03_sub=0.8_col=0.8_l2=10.0_l1=0.0,xgboost,50,2,0.03,0.8,0.8,10.0,0.0,215,100.0,77,50 trees d=2,0.632042,0.495935,0.136107,0.144718,0.24065,0.095932
xgb_n=50_depth=2_lr=0.03_sub=0.8_col=0.8_l2=10.0_l1=0.1,xgboost,50,2,0.03,0.8,0.8,10.0,0.1,215,100.0,78,50 trees d=2,0.625,0.487805,0.137195,0.147183,0.242276,0.095093
xgb_n=50_depth=2_lr=0.03_sub=0.8_col=1.0_l2=1.0_l1=0.0,xgboost,50,2,0.03,0.8,1.0,1.0,0.0,215,100.0,79,50 trees d=2,0.642606,0.479675,0.162931,0.144366,0.247154,0.102788
xgb_n=50_depth=2_lr=0.03_sub=0.8_col=1.0_l2=1.0_l1=0.1,xgboost,50,2,0.03,0.8,1.0,1.0,0.1,215,100.0,80,50 trees d=2,0.642606,0.495935,0.146671,0.144718,0.239024,0.094306
xgb_n=50_depth=2_lr=0.03_sub=0.8_col=1.0_l2=5.0_l1=0.0,xgboost,50,2,0.03,0.8,1.0,5.0,0.0,215,100.0,81,50 trees d=2,0.642606,0.495935,0.146671,0.142254,0.235772,0.093518
xgb_n=50_depth=2_lr=0.03_sub=0.8_col=1.0_l2=5.0_l1=0.1,xgboost,50,2,0.03,0.8,1.0,5.0,0.1,215,100.0,82,50 trees d=2,0.635563,0.487805,0.147758,0.144014,0.234146,0.090132
xgb_n=50_depth=2_lr=0.03_sub=0.8_col=1.0_l2=10.0_l1=0.0,xgboost,50,2,0.03,0.8,1.0,10.0,0.0,215,100.0,83,50 trees d=2,0.625,0.487805,0.137195,0.147183,0.235772,0.088589
xgb_n=50_depth=2_lr=0.03_sub=0.8_col=1.0_l2=10.0_l1=0.1,xgboost,50,2,0.03,0.8,1.0,10.0,0.1,215,100.0,84,50 trees d=2,0.628521,0.479675,0.148846,0.146479,0.237398,0.090919
xgb_n=50_depth=2_lr=0.03_sub=1.0_col=0.8_l2=1.0_l1=0.0,xgboost,50,2,0.03,1.0,0.8,1.0,0.0,215,100.0,85,50 trees d=2,0.628521,0.439024,0.189497,0.152465,0.260163,0.107698
xgb_n=50_depth=2_lr=0.03_sub=1.0_col=0.8_l2=1.0_l1=0.1,xgboost,50,2,0.03,1.0,0.8,1.0,0.1,215,100.0,86,50 trees d=2,0.623239,0.430894,0.192345,0.155282,0.266667,0.111385
xgb_n=50_depth=2_lr=0.03_sub=1.0_col=0.8_l2=5.0_l1=0.0,xgboost,50,2,0.03,1.0,0.8,5.0,0.0,215,100.0,87,50 trees d=2,0.612676,0.439024,0.173652,0.15669,0.268293,0.111603
xgb_n=50_depth=2_lr=0.03_sub=1.0_col=0.8_l2=5.0_l1=0.1,xgboost,50,2,0.03,1.0,0.8,5.0,0.1,215,100.0,88,50 trees d=2,0.607394,0.439024,0.16837,0.160211,0.269919,0.109708
xgb_n=50_depth=2_lr=0.03_sub=1.0_col=0.8_l2=10.0_l1=0.0,xgboost,50,2,0.03,1.0,0.8,10.0,0.0,215,100.0,89,50 trees d=2,0.623239,0.439024,0.184215,0.152817,0.274797,0.12198
xgb_n=50_depth=2_lr=0.03_sub=1.0_col=0.8_l2=10.0_l1=0.1,xgboost,50,2,0.03,1.0,0.8,10.0,0.1,215,100.0,90,50 trees d=2,0.607394,0.447154,0.16024,0.158451,0.268293,0.109842
xgb_n=50_depth=2_lr=0.03_sub=1.0_col=1.0_l2=1.0_l1=0.0,xgboost,50,2,0.03,1.0,1.0,1.0,0.0,215,100.0,91,50 trees d=2,0.623239,0.422764,0.200475,0.154225,0.269919,0.115694
xgb_n=50_depth=2_lr=0.03_sub=1.0_col=1.0_l2=1.0_l1=0.1,xgboost,50,2,0.03,1.0,1.0,1.0,0.1,215,100.0,92,50 trees d=2,0.621479,0.447154,0.174325,0.152817,0.256911,0.104094
xgb_n=50_depth=2_lr=0.03_sub=1.0_col=1.0_l2=5.0_l1=0.0,xgboost,50,2,0.03,1.0,1.0,5.0,0.0,215,100.0,93,50 trees d=2,0.614437,0.439024,0.175413,0.158451,0.263415,0.104964
xgb_n=50_depth=2_lr=0.03_sub=1.0_col=1.0_l2=5.0_l1=0.1,xgboost,50,2,0.03,1.0,1.0,5.0,0.1,215,100.0,94,50 trees d=2,0.617958,0.455285,0.162673,0.155986,0.258537,0.102551
xgb_n=50_depth=2_lr=0.03_sub=1.0_col=1.0_l2=10.0_l1=0.0,xgboost,50,2,0.03,1.0,1.0,10.0,0.0,215,100.0,95,50 trees d=2,0.612676,0.447154,0.165522,0.157746,0.265041,0.107295
xgb_n=50_depth=2_lr=0.03_sub=1.0_col=1.0_l2=10.0_l1=0.1,xgboost,50,2,0.03,1.0,1.0,10.0,0.1,215,100.0,96,50 trees d=2,0.619718,0.439024,0.180694,0.15493,0.266667,0.111737
xgb_n=50_depth=2_lr=0.05_sub=0.8_col=0.8_l2=1.0_l1=0.0,xgboost,50,2,0.05,0.8,0.8,1.0,0.0,215,100.0,97,50 trees d=2,0.667254,0.479675,0.187579,0.125,0.242276,0.117276
xgb_n=50_depth=2_lr=0.05_sub=0.8_col=0.8_l2=1.0_l1=0.1,xgboost,50,2,0.05,0.8,0.8,1.0,0.1,215,100.0,98,50 trees d=2,0.649648,0.479675,0.169973,0.132042,0.242276,0.110234
xgb_n=50_depth=2_lr=0.05_sub=0.8_col=0.8_l2=5.0_l1=0.0,xgboost,50,2,0.05,0.8,0.8,5.0,0.0,215,100.0,99,50 trees d=2,0.661972,0.504065,0.157907,0.125704,0.23252,0.106816
xgb_n=50_depth=2_lr=0.05_sub=0.8_col=0.8_l2=5.0_l1=0.1,xgboost,50,2,0.05,0.8,0.8,5.0,0.1,215,100.0,100,50 trees d=2,0.660211,0.504065,0.156146,0.131338,0.235772,0.104434
xgb_n=50_depth=2_lr=0.05_sub=0.8_col=0.8_l2=10.0_l1=0.0,xgboost,50,2,0.05,0.8,0.8,10.0,0.0,215,100.0,101,50 trees d=2,0.651408,0.495935,0.155473,0.135211,0.237398,0.102187
xgb_n=50_depth=2_lr=0.05_sub=0.8_col=0.8_l2=10.0_l1=0.1,xgboost,50,2,0.05,0.8,0.8,10.0,0.1,215,100.0,102,50 trees d=2,0.649648,0.487805,0.161843,0.13662,0.235772,0.099152
xgb_n=50_depth=2_lr=0.05_sub=0.8_col=1.0_l2=1.0_l1=0.0,xgboost,50,2,0.05,0.8,1.0,1.0,0.0,215,100.0,103,50 trees d=2,0.663732,0.471545,0.192187,0.12993,0.23252,0.10259
xgb_n=50_depth=2_lr=0.05_sub=0.8_col=1.0_l2=1.0_l1=0.1,xgboost,50,2,0.05,0.8,1.0,1.0,0.1,215,100.0,104,50 trees d=2,0.653169,0.471545,0.181624,0.13169,0.239024,0.107334
xgb_n=50_depth=2_lr=0.05_sub=0.8_col=1.0_l2=5.0_l1=0.0,xgboost,50,2,0.05,0.8,1.0,5.0,0.0,215,100.0,105,50 trees d=2,0.663732,0.479675,0.184057,0.132042,0.239024,0.106982
xgb_n=50_depth=2_lr=0.05_sub=0.8_col=1.0_l2=5.0_l1=0.1,xgboost,50,2,0.05,0.8,1.0,5.0,0.1,215,100.0,106,50 trees d=2,0.649648,0.504065,0.145583,0.135563,0.234146,0.098583
xgb_n=50_depth=2_lr=0.05_sub=0.8_col=1.0_l2=10.0_l1=0.0,xgboost,50,2,0.05,0.8,1.0,10.0,0.0,215,100.0,107,50 trees d=2,0.649648,0.479675,0.169973,0.134859,0.23252,0.097661
xgb_n=50_depth=2_lr=0.05_sub=0.8_col=1.0_l2=10.0_l1=0.1,xgboost,50,2,0.05,0.8,1.0,10.0,0.1,215,100.0,108,50 trees d=2,0.644366,0.487805,0.156561,0.139085,0.22439,0.085305
xgb_n=50_depth=2_lr=0.05_sub=1.0_col=0.8_l2=1.0_l1=0.0,xgboost,50,2,0.05,1.0,0.8,1.0,0.0,215,100.0,109,50 trees d=2,0.635563,0.487805,0.147758,0.139789,0.242276,0.102487
xgb_n=50_depth=2_lr=0.05_sub=1.0_col=0.8_l2=1.0_l1=0.1,xgboost,50,2,0.05,1.0,0.8,1.0,0.1,215,100.0,110,50 trees d=2,0.658451,0.479675,0.178776,0.133099,0.243902,0.110803
xgb_n=50_depth=2_lr=0.05_sub=1.0_col=0.8_l2=5.0_l1=0.0,xgboost,50,2,0.05,1.0,0.8,5.0,0.0,215,100.0,111,50 trees d=2,0.653169,0.463415,0.189754,0.134507,0.261789,0.127282
xgb_n=50_depth=2_lr=0.05_sub=1.0_col=0.8_l2=5.0_l1=0.1,xgboost,50,2,0.05,1.0,0.8,5.0,0.1,215,100.0,112,50 trees d=2,0.65493,0.495935,0.158995,0.13662,0.237398,0.100778
