replicate,rows,unique_groups,top1_hit_rate,mean_regret,median_regret
173,119,54,0.5714285714285714,0.23529411764705882,0.0
174,126,54,0.4444444444444444,0.2650793650793651,0.2
175,127,60,0.5433070866141733,0.20944881889763778,0.0
176,117,55,0.5128205128205128,0.2188034188034188,0.0
177,125,53,0.512,0.23360000000000003,0.0
178,119,57,0.453781512605042,0.2638655462184874,0.2
179,119,54,0.4957983193277311,0.26890756302521013,0.2
180,119,59,0.5798319327731093,0.1865546218487395,0.0
181,118,62,0.5254237288135594,0.24745762711864405,0.0
182,125,60,0.464,0.25440000000000007,0.2
183,116,57,0.5258620689655172,0.22068965517241382,0.0
184,122,59,0.47540983606557374,0.239344262295082,0.2
185,112,55,0.5,0.24107142857142858,0.1
186,118,60,0.576271186440678,0.2254237288135593,0.0
187,120,56,0.5916666666666667,0.20666666666666667,0.0
188,123,60,0.4959349593495935,0.23577235772357727,0.2
189,114,56,0.543859649122807,0.19473684210526318,0.0
190,114,54,0.5175438596491229,0.23333333333333334,0.0
191,119,60,0.4369747899159664,0.2504201680672269,0.2
192,119,57,0.40336134453781514,0.2773109243697479,0.2
193,122,55,0.5491803278688525,0.239344262295082,0.0
194,120,56,0.5083333333333333,0.21166666666666664,0.0
195,119,54,0.4789915966386555,0.26386554621848735,0.2
196,118,53,0.4745762711864407,0.2728813559322034,0.2
197,116,54,0.4482758620689655,0.23793103448275865,0.2
198,125,56,0.472,0.2416,0.2
199,125,59,0.52,0.23680000000000004,0.0
200,115,57,0.5739130434782609,0.1826086956521739,0.0
201,118,57,0.5084745762711864,0.2508474576271187,0.0
202,123,60,0.4634146341463415,0.2731707317073171,0.2
203,118,57,0.3474576271186441,0.3305084745762712,0.2
204,116,63,0.5258620689655172,0.2258620689655172,0.0
205,118,55,0.4745762711864407,0.2559322033898305,0.2
206,110,55,0.41818181818181815,0.25999999999999995,0.2
207,118,53,0.3644067796610169,0.3050847457627119,0.2
208,116,55,0.4396551724137931,0.2620689655172414,0.2
209,123,58,0.5284552845528455,0.24552845528455283,0.0
210,110,60,0.45454545454545453,0.2636363636363636,0.2
211,123,55,0.4959349593495935,0.24065040650406505,0.2
