replicate,rows,unique_groups,top1_hit_rate,mean_regret,median_regret
51,121,55,0.4049586776859504,0.27438016528925624,0.2
52,128,55,0.4609375,0.2890625,0.2
53,115,56,0.28695652173913044,0.4,0.4
54,121,58,0.33884297520661155,0.3999999999999999,0.4
55,120,65,0.31666666666666665,0.365,0.4
56,116,56,0.39655172413793105,0.33620689655172414,0.2
57,121,55,0.35537190082644626,0.3090909090909091,0.2
58,123,65,0.36585365853658536,0.29918699186991876,0.2
59,119,59,0.36134453781512604,0.30588235294117644,0.2
60,121,59,0.34710743801652894,0.32066115702479336,0.2
61,118,58,0.4067796610169492,0.2728813559322034,0.2
62,128,61,0.390625,0.321875,0.2
63,124,62,0.4032258064516129,0.3258064516129032,0.2
64,123,61,0.2926829268292683,0.3691056910569106,0.4
65,126,55,0.3333333333333333,0.3396825396825397,0.2
66,112,54,0.38392857142857145,0.32678571428571423,0.2
67,123,53,0.3252032520325203,0.37073170731707317,0.4
68,127,53,0.4094488188976378,0.278740157480315,0.2
69,123,55,0.3089430894308943,0.33983739837398386,0.2
70,120,53,0.3,0.35666666666666663,0.30000000000000004
71,124,60,0.3064516129032258,0.3258064516129033,0.2
72,116,63,0.3793103448275862,0.2810344827586207,0.2
73,115,53,0.2608695652173913,0.36521739130434777,0.2
74,118,58,0.3644067796610169,0.33389830508474583,0.2
75,117,55,0.36752136752136755,0.3264957264957265,0.2
76,113,57,0.3008849557522124,0.37522123893805315,0.4
77,111,58,0.34234234234234234,0.3351351351351351,0.2
78,129,51,0.31007751937984496,0.3441860465116279,0.4
79,115,59,0.40869565217391307,0.26608695652173914,0.2
80,129,56,0.3953488372093023,0.3224806201550388,0.2
81,114,52,0.23684210526315788,0.3649122807017544,0.4
82,123,52,0.2682926829268293,0.36422764227642274,0.4
83,126,53,0.4444444444444444,0.2888888888888888,0.2
84,125,57,0.448,0.29760000000000003,0.2
85,120,59,0.4083333333333333,0.2916666666666667,0.2
86,123,60,0.3333333333333333,0.32357723577235775,0.2
87,124,57,0.4112903225806452,0.3370967741935484,0.30000000000000004
88,117,59,0.3504273504273504,0.3452991452991453,0.2
89,113,52,0.39823008849557523,0.28141592920353986,0.2
90,122,57,0.4426229508196721,0.3114754098360656,0.2
91,125,58,0.36,0.3344,0.2
92,124,54,0.3387096774193548,0.35483870967741943,0.30000000000000004
93,113,55,0.45132743362831856,0.30619469026548674,0.2
94,118,52,0.3559322033898305,0.3491525423728814,0.2
95,126,56,0.3968253968253968,0.3142857142857143,0.2
96,120,58,0.38333333333333336,0.3116666666666667,0.2
97,127,56,0.36220472440944884,0.3496062992125984,0.4
98,110,50,0.4,0.33272727272727276,0.2
99,120,56,0.4,0.30833333333333335,0.2
100,120,54,0.3416666666666667,0.3516666666666667,0.4
101,118,55,0.4067796610169492,0.3033898305084746,0.2
102,121,58,0.39669421487603307,0.2991735537190083,0.2
103,119,54,0.31932773109243695,0.33109243697478996,0.2
104,127,51,0.33858267716535434,0.3448818897637796,0.2
105,126,60,0.3492063492063492,0.3460317460317461,0.30000000000000004
106,115,59,0.3130434782608696,0.35826086956521735,0.4
107,120,59,0.35833333333333334,0.3,0.2
108,123,50,0.4146341463414634,0.3219512195121951,0.2
109,119,57,0.36134453781512604,0.3596638655462185,0.4
110,125,55,0.408,0.3088,0.2
111,127,57,0.33858267716535434,0.33858267716535434,0.2
112,125,55,0.392,0.3072,0.2
113,114,54,0.34210526315789475,0.343859649122807,0.4
114,122,61,0.38524590163934425,0.33114754098360655,0.2
115,121,58,0.3305785123966942,0.38347107438016526,0.4
116,123,60,0.3333333333333333,0.3495934959349593,0.2
117,126,54,0.30952380952380953,0.3492063492063492,0.4
118,117,47,0.3504273504273504,0.3264957264957265,0.2
119,120,62,0.38333333333333336,0.3116666666666667,0.2
120,122,58,0.3524590163934426,0.3360655737704919,0.2
121,121,58,0.32231404958677684,0.3487603305785124,0.2
122,119,59,0.3697478991596639,0.34957983193277314,0.4
123,117,54,0.2905982905982906,0.35555555555555557,0.2
124,126,61,0.31746031746031744,0.35873015873015873,0.30000000000000004
125,127,55,0.4330708661417323,0.3133858267716535,0.2
126,117,54,0.3333333333333333,0.3128205128205128,0.2
127,115,59,0.4,0.3234782608695652,0.2
128,117,58,0.3247863247863248,0.34700854700854694,0.4
129,125,59,0.408,0.304,0.2
130,118,58,0.2796610169491525,0.3593220338983051,0.4
131,118,57,0.4661016949152542,0.2627118644067797,0.2
132,126,62,0.38095238095238093,0.32063492063492066,0.2
133,119,58,0.33613445378151263,0.3478991596638656,0.2
134,123,56,0.3983739837398374,0.3252032520325204,0.2
135,124,58,0.3870967741935484,0.37903225806451607,0.4
136,129,59,0.3953488372093023,0.2868217054263566,0.2
137,120,60,0.31666666666666665,0.3366666666666667,0.2
138,123,58,0.3170731707317073,0.359349593495935,0.2
139,125,61,0.424,0.3056,0.2
140,124,57,0.33064516129032256,0.3112903225806451,0.2
141,119,58,0.3445378151260504,0.3596638655462185,0.4
142,117,61,0.37606837606837606,0.294017094017094,0.2
143,120,59,0.31666666666666665,0.36000000000000004,0.4
144,119,56,0.3445378151260504,0.3697478991596639,0.4
145,122,58,0.36885245901639346,0.3278688524590164,0.2
146,127,53,0.3937007874015748,0.3039370078740158,0.2
147,119,59,0.36134453781512604,0.334453781512605,0.2
148,125,60,0.344,0.352,0.4
149,123,57,0.2845528455284553,0.3756097560975609,0.2
150,120,57,0.30833333333333335,0.35,0.30000000000000004
151,122,62,0.29508196721311475,0.3426229508196721,0.2
152,123,59,0.34959349593495936,0.35121951219512193,0.2
153,122,57,0.4344262295081967,0.3245901639344263,0.2
154,119,60,0.31932773109243695,0.35462184873949576,0.4
155,116,52,0.41379310344827586,0.27758620689655167,0.2
156,122,59,0.4016393442622951,0.3065573770491804,0.2
157,124,54,0.3467741935483871,0.3596774193548387,0.4
158,124,60,0.4032258064516129,0.3096774193548387,0.2
159,127,59,0.3543307086614173,0.33700787401574805,0.2
160,117,62,0.3333333333333333,0.32307692307692315,0.2
161,124,51,0.29838709677419356,0.36129032258064514,0.4
162,123,56,0.34959349593495936,0.3252032520325203,0.2
163,123,54,0.4065040650406504,0.2764227642276423,0.2
164,121,63,0.371900826446281,0.3338842975206612,0.2
165,129,54,0.3643410852713178,0.296124031007752,0.2
166,121,56,0.33884297520661155,0.315702479338843,0.2
167,121,58,0.371900826446281,0.368595041322314,0.4
168,118,59,0.3813559322033898,0.2949152542372882,0.2
169,123,59,0.3170731707317073,0.3934959349593496,0.4
170,117,56,0.358974358974359,0.34529914529914535,0.2
171,119,54,0.3445378151260504,0.3378151260504202,0.2
172,119,59,0.3949579831932773,0.28403361344537814,0.2
173,119,54,0.33613445378151263,0.36302521008403366,0.4
174,126,54,0.3253968253968254,0.3746031746031745,0.4
175,127,60,0.41732283464566927,0.2755905511811024,0.2
176,117,55,0.3418803418803419,0.35726495726495733,0.2
177,125,53,0.376,0.33279999999999993,0.2
178,119,57,0.37815126050420167,0.3243697478991596,0.2
179,119,54,0.35294117647058826,0.3344537815126051,0.2
180,119,59,0.37815126050420167,0.3025210084033613,0.2
181,118,62,0.3474576271186441,0.3508474576271187,0.2
182,125,60,0.328,0.3776,0.4
183,116,57,0.3706896551724138,0.3379310344827587,0.4
184,122,59,0.319672131147541,0.34098360655737714,0.2
185,112,55,0.3125,0.3410714285714286,0.30000000000000004
186,118,60,0.3983050847457627,0.3186440677966102,0.2
187,120,56,0.3416666666666667,0.3483333333333334,0.2
188,123,60,0.3008130081300813,0.34634146341463423,0.2
189,114,56,0.3508771929824561,0.31578947368421056,0.2
190,114,54,0.37719298245614036,0.32982456140350874,0.2
191,119,60,0.2857142857142857,0.34789915966386553,0.2
192,119,57,0.3277310924369748,0.3445378151260504,0.2
193,122,55,0.4016393442622951,0.321311475409836,0.2
194,120,56,0.35833333333333334,0.31833333333333336,0.2
195,119,54,0.31932773109243695,0.34957983193277314,0.4
196,118,53,0.3813559322033898,0.3169491525423729,0.2
197,116,54,0.3103448275862069,0.32931034482758625,0.2
198,125,56,0.352,0.33760000000000007,0.2
199,125,59,0.36,0.3552,0.2
200,115,57,0.34782608695652173,0.2991304347826088,0.2
201,118,57,0.3898305084745763,0.311864406779661,0.2
202,123,60,0.35772357723577236,0.33170731707317075,0.2
203,118,57,0.3813559322033898,0.3355932203389831,0.2
204,116,63,0.3879310344827586,0.31379310344827593,0.2
205,118,55,0.3813559322033898,0.3406779661016949,0.2
206,110,55,0.42727272727272725,0.27454545454545454,0.2
207,118,53,0.3220338983050847,0.34576271186440677,0.2
208,116,55,0.3793103448275862,0.3258620689655173,0.2
209,123,58,0.3008130081300813,0.37235772357723573,0.4
210,110,60,0.24545454545454545,0.3836363636363636,0.4
211,123,55,0.34959349593495936,0.34634146341463423,0.2
212,110,54,0.3181818181818182,0.3345454545454546,0.2
213,120,60,0.31666666666666665,0.32000000000000006,0.2
214,114,63,0.35964912280701755,0.3192982456140351,0.2
215,124,58,0.33064516129032256,0.38064516129032266,0.4
216,122,61,0.36885245901639346,0.3245901639344263,0.2
217,118,55,0.4067796610169492,0.3338983050847457,0.2
218,133,55,0.37593984962406013,0.3488721804511279,0.4
219,119,57,0.31092436974789917,0.34789915966386564,0.2
220,122,60,0.4426229508196721,0.2918032786885247,0.2
221,124,59,0.3064516129032258,0.35,0.4
222,121,61,0.34710743801652894,0.3520661157024793,0.4
223,130,54,0.4076923076923077,0.28923076923076924,0.2
224,126,57,0.30952380952380953,0.36031746031746037,0.4
225,125,60,0.352,0.34559999999999996,0.2
226,124,58,0.3467741935483871,0.367741935483871,0.2
227,117,61,0.3333333333333333,0.3384615384615385,0.2
228,128,57,0.3203125,0.3546875,0.4
229,124,61,0.3225806451612903,0.3387096774193548,0.2
230,122,57,0.36885245901639346,0.32786885245901637,0.2
231,124,57,0.3629032258064516,0.34516129032258064,0.30000000000000004
232,129,62,0.35658914728682173,0.33643410852713185,0.2
233,117,58,0.42735042735042733,0.28376068376068386,0.2
234,119,59,0.35294117647058826,0.3680672268907562,0.4
235,121,59,0.38016528925619836,0.3239669421487603,0.2
236,115,58,0.391304347826087,0.3130434782608696,0.2
237,117,57,0.3418803418803419,0.3230769230769231,0.2
238,121,53,0.4132231404958678,0.27768595041322314,0.2
239,125,56,0.296,0.3312,0.2
240,121,56,0.32231404958677684,0.3454545454545455,0.4
241,121,56,0.2975206611570248,0.39999999999999997,0.4
242,121,61,0.34710743801652894,0.35537190082644626,0.2
243,125,57,0.472,0.304,0.2
244,117,60,0.38461538461538464,0.3213675213675214,0.2
245,112,57,0.30357142857142855,0.35714285714285715,0.4
246,121,56,0.30578512396694213,0.36033057851239675,0.2
247,119,58,0.3445378151260504,0.3747899159663865,0.4
248,121,59,0.35537190082644626,0.32727272727272727,0.2
249,117,60,0.358974358974359,0.36581196581196584,0.4
250,121,58,0.4297520661157025,0.30247933884297523,0.2
251,116,57,0.3448275862068966,0.35344827586206895,0.4
252,123,51,0.35772357723577236,0.3008130081300813,0.2
253,122,55,0.3524590163934426,0.32622950819672136,0.2
254,125,58,0.4,0.3088,0.2
255,123,56,0.34146341463414637,0.34308943089430893,0.2
256,122,54,0.4098360655737705,0.30655737704918024,0.2
257,125,54,0.4,0.3072,0.2
258,115,57,0.3565217391304348,0.30782608695652175,0.2
259,115,57,0.4260869565217391,0.3043478260869566,0.2
260,114,59,0.2982456140350877,0.3736842105263158,0.4
261,120,58,0.3333333333333333,0.335,0.2
262,119,53,0.37815126050420167,0.3176470588235294,0.2
263,128,59,0.3828125,0.32499999999999996,0.2
264,117,60,0.29914529914529914,0.32991452991452996,0.4
265,117,59,0.37606837606837606,0.31794871794871804,0.2
266,122,58,0.4098360655737705,0.29672131147540987,0.2
267,112,57,0.39285714285714285,0.3392857142857143,0.2
268,126,59,0.35714285714285715,0.33015873015873015,0.2
269,115,53,0.3217391304347826,0.33913043478260874,0.2
270,116,54,0.3879310344827586,0.2982758620689656,0.2
271,117,59,0.38461538461538464,0.30598290598290595,0.2
272,114,60,0.37719298245614036,0.3456140350877194,0.2
273,117,56,0.358974358974359,0.347008547008547,0.4
274,122,50,0.39344262295081966,0.33606557377049184,0.2
275,122,59,0.3770491803278688,0.3131147540983607,0.4
276,120,55,0.36666666666666664,0.33166666666666667,0.2
277,120,57,0.3416666666666667,0.3366666666666667,0.2
278,118,56,0.3983050847457627,0.3254237288135593,0.2
279,123,57,0.4634146341463415,0.26666666666666666,0.2
280,122,59,0.32786885245901637,0.37377049180327865,0.4
281,122,58,0.32786885245901637,0.34262295081967215,0.2
282,119,56,0.3697478991596639,0.31932773109243695,0.2
283,122,55,0.3524590163934426,0.3442622950819672,0.2
284,120,59,0.38333333333333336,0.335,0.2
285,119,56,0.3697478991596639,0.35126050420168065,0.2
286,115,58,0.3130434782608696,0.3739130434782609,0.4
287,118,57,0.2542372881355932,0.3559322033898305,0.4
288,120,61,0.35833333333333334,0.3516666666666667,0.2
289,126,58,0.373015873015873,0.3317460317460318,0.2
290,116,54,0.33620689655172414,0.3655172413793104,0.4
291,117,54,0.5128205128205128,0.26153846153846155,0.0
292,120,60,0.36666666666666664,0.35,0.2
293,117,60,0.38461538461538464,0.3452991452991453,0.2
294,122,62,0.38524590163934425,0.33442622950819667,0.2
295,122,59,0.3442622950819672,0.3639344262295081,0.4
296,118,54,0.3644067796610169,0.35762711864406777,0.4
297,118,57,0.3728813559322034,0.2983050847457627,0.2
298,121,56,0.4214876033057851,0.2710743801652893,0.2
299,123,56,0.43902439024390244,0.29918699186991876,0.2
300,124,55,0.3790322580645161,0.31290322580645163,0.2
301,124,61,0.3951612903225806,0.3048387096774194,0.2
302,118,59,0.3898305084745763,0.33898305084745767,0.2
303,119,57,0.3865546218487395,0.3243697478991597,0.2
304,124,56,0.3387096774193548,0.35483870967741943,0.2
305,123,61,0.35772357723577236,0.32195121951219513,0.2
306,122,58,0.4016393442622951,0.3163934426229508,0.2
307,117,59,0.4017094017094017,0.30598290598290595,0.2
308,121,59,0.34710743801652894,0.3652892561983471,0.4
309,120,59,0.4083333333333333,0.33999999999999997,0.2
310,116,54,0.3275862068965517,0.36206896551724144,0.2
311,128,56,0.34375,0.353125,0.30000000000000004
312,124,54,0.3225806451612903,0.3790322580645161,0.2
313,115,54,0.34782608695652173,0.35652173913043483,0.4
314,117,58,0.37606837606837606,0.34188034188034194,0.2
315,119,52,0.44537815126050423,0.29411764705882354,0.2
316,121,50,0.3305785123966942,0.32231404958677684,0.2
317,117,57,0.3504273504273504,0.3316239316239316,0.2
318,125,56,0.384,0.33120000000000005,0.2
319,121,55,0.3305785123966942,0.30909090909090914,0.2
320,126,56,0.40476190476190477,0.3079365079365079,0.2
321,118,62,0.3050847457627119,0.335593220338983,0.2
322,121,55,0.2727272727272727,0.3520661157024794,0.2
323,119,62,0.3865546218487395,0.33109243697478996,0.2
324,125,58,0.344,0.32159999999999994,0.2
325,117,55,0.3504273504273504,0.3555555555555556,0.4
326,112,56,0.36607142857142855,0.3410714285714286,0.2
327,122,56,0.2786885245901639,0.3704918032786885,0.4
328,117,53,0.46153846153846156,0.2905982905982906,0.2
329,116,60,0.3879310344827586,0.3017241379310345,0.2
330,111,57,0.3063063063063063,0.35675675675675667,0.2
331,119,62,0.36134453781512604,0.3327731092436975,0.2
332,120,62,0.36666666666666664,0.3033333333333334,0.2
333,120,64,0.2833333333333333,0.36833333333333335,0.4
334,123,50,0.2845528455284553,0.3691056910569106,0.4
335,115,56,0.3652173913043478,0.34086956521739126,0.2
336,113,56,0.37168141592920356,0.30796460176991153,0.2
337,116,65,0.3103448275862069,0.35517241379310344,0.2
338,116,62,0.33620689655172414,0.3258620689655173,0.2
339,128,56,0.2890625,0.3515625,0.4
340,122,60,0.3524590163934426,0.35573770491803286,0.2
341,121,57,0.35537190082644626,0.34545454545454557,0.2
342,120,58,0.43333333333333335,0.3266666666666667,0.2
343,128,55,0.3515625,0.3578125,0.2
344,120,60,0.26666666666666666,0.38,0.4
345,125,54,0.344,0.33120000000000005,0.2
346,121,58,0.4214876033057851,0.27933884297520667,0.2
347,120,57,0.325,0.3366666666666667,0.4
348,120,60,0.3333333333333333,0.3766666666666667,0.4
349,126,52,0.4444444444444444,0.3190476190476191,0.2
350,125,54,0.384,0.35359999999999997,0.2
351,123,54,0.37398373983739835,0.3463414634146342,0.2
352,118,57,0.3728813559322034,0.3254237288135593,0.2
353,117,54,0.41025641025641024,0.32478632478632485,0.2
354,121,53,0.32231404958677684,0.3388429752066116,0.2
355,125,57,0.36,0.34720000000000006,0.2
356,121,51,0.24793388429752067,0.3900826446280992,0.4
357,123,54,0.3983739837398374,0.2894308943089431,0.2
358,122,55,0.48360655737704916,0.2688524590163935,0.2
359,117,61,0.358974358974359,0.3367521367521368,0.4
360,111,58,0.32432432432432434,0.35135135135135137,0.2
361,122,60,0.38524590163934425,0.32786885245901637,0.2
362,118,56,0.3728813559322034,0.32203389830508466,0.2
363,121,57,0.35537190082644626,0.33553719008264465,0.2
364,118,56,0.5169491525423728,0.2576271186440678,0.0
365,118,54,0.3474576271186441,0.31864406779661014,0.2
366,114,59,0.35964912280701755,0.3192982456140351,0.2
367,119,52,0.40336134453781514,0.34285714285714286,0.2
368,115,57,0.3826086956521739,0.3026086956521739,0.2
369,116,56,0.4224137931034483,0.27931034482758627,0.2
370,123,57,0.3821138211382114,0.3463414634146342,0.2
371,124,56,0.3629032258064516,0.3629032258064516,0.4
372,119,56,0.3697478991596639,0.3243697478991597,0.2
373,123,61,0.34959349593495936,0.36422764227642274,0.4
374,116,64,0.3448275862068966,0.34482758620689663,0.30000000000000004
375,120,56,0.3416666666666667,0.3383333333333333,0.30000000000000004
376,124,58,0.3387096774193548,0.34516129032258064,0.30000000000000004
377,118,58,0.3389830508474576,0.31694915254237294,0.2
378,117,58,0.38461538461538464,0.317948717948718,0.2
379,121,61,0.36363636363636365,0.343801652892562,0.2
380,110,53,0.4,0.3145454545454546,0.2
381,116,58,0.3620689655172414,0.3086206896551725,0.2
382,123,57,0.37398373983739835,0.33821138211382124,0.2
383,117,61,0.358974358974359,0.32991452991452985,0.2
384,120,66,0.425,0.29000000000000004,0.2
385,129,55,0.3023255813953488,0.33953488372093027,0.2
386,123,57,0.3252032520325203,0.3674796747967479,0.4
387,123,56,0.34959349593495936,0.343089430894309,0.2
388,122,54,0.2786885245901639,0.3622950819672131,0.4
389,120,51,0.2833333333333333,0.42,0.4
390,115,59,0.3565217391304348,0.3443478260869566,0.2
391,120,57,0.2916666666666667,0.39333333333333337,0.4
392,125,60,0.352,0.32480000000000003,0.2
393,128,48,0.359375,0.359375,0.4
394,115,57,0.3217391304347826,0.35652173913043483,0.2
395,121,57,0.30578512396694213,0.34710743801652894,0.2
396,119,61,0.3277310924369748,0.3260504201680672,0.2
397,128,61,0.3203125,0.3609375,0.4
398,119,59,0.35294117647058826,0.346218487394958,0.4
399,122,59,0.2540983606557377,0.3868852459016394,0.4
400,124,52,0.3951612903225806,0.32419354838709685,0.2
401,114,56,0.37719298245614036,0.35438596491228075,0.4
402,121,57,0.38016528925619836,0.3239669421487604,0.2
403,128,53,0.34375,0.353125,0.4
404,116,55,0.41379310344827586,0.3189655172413794,0.2
405,116,57,0.43103448275862066,0.2896551724137931,0.2
406,120,60,0.325,0.3416666666666667,0.2
407,112,60,0.375,0.3107142857142858,0.2
408,117,56,0.4188034188034188,0.28717948717948727,0.2
409,114,57,0.3333333333333333,0.31754385964912285,0.2
410,125,59,0.416,0.3136,0.2
411,119,61,0.3277310924369748,0.3747899159663866,0.2
412,115,60,0.34782608695652173,0.3217391304347826,0.2
413,118,61,0.3813559322033898,0.3050847457627119,0.2
414,125,56,0.416,0.31839999999999996,0.2
415,113,55,0.3185840707964602,0.31504424778761064,0.2
416,117,59,0.3162393162393162,0.36410256410256403,0.4
417,129,54,0.37209302325581395,0.3317829457364341,0.2
418,128,58,0.34375,0.38125,0.4
419,117,59,0.4188034188034188,0.3162393162393162,0.2
420,126,60,0.35714285714285715,0.32063492063492066,0.2
421,121,59,0.4297520661157025,0.28264462809917357,0.2
422,118,59,0.3728813559322034,0.34237288135593225,0.2
423,124,57,0.33064516129032256,0.33387096774193553,0.2
424,127,51,0.3228346456692913,0.33228346456692914,0.2
425,126,61,0.31746031746031744,0.3650793650793651,0.4
426,123,52,0.4146341463414634,0.33495934959349594,0.2
427,118,53,0.3305084745762712,0.3423728813559322,0.30000000000000004
428,125,62,0.368,0.352,0.4
429,118,56,0.3728813559322034,0.3271186440677966,0.2
430,126,58,0.35714285714285715,0.3285714285714286,0.2
431,125,59,0.368,0.32159999999999994,0.2
432,121,59,0.36363636363636365,0.3421487603305785,0.2
433,119,57,0.31932773109243695,0.36134453781512604,0.4
434,122,55,0.30327868852459017,0.36229508196721316,0.2
435,120,56,0.35,0.34500000000000003,0.2
436,114,54,0.34210526315789475,0.35263157894736846,0.4
437,120,56,0.45,0.305,0.2
438,116,55,0.4224137931034483,0.3068965517241379,0.2
439,123,55,0.2764227642276423,0.38211382113821135,0.4
440,116,60,0.3879310344827586,0.3172413793103449,0.2
441,119,56,0.2773109243697479,0.3697478991596639,0.4
442,116,58,0.4051724137931034,0.2913793103448276,0.2
443,114,57,0.3508771929824561,0.3403508771929824,0.2
444,120,59,0.4083333333333333,0.31833333333333336,0.2
445,127,63,0.3858267716535433,0.33700787401574805,0.2
446,121,60,0.3140495867768595,0.3785123966942148,0.2
447,119,52,0.37815126050420167,0.32268907563025206,0.2
448,115,57,0.2782608695652174,0.3913043478260869,0.4
449,130,56,0.3153846153846154,0.3630769230769231,0.4
450,125,54,0.352,0.36799999999999994,0.4
451,118,58,0.3898305084745763,0.3305084745762712,0.2
452,122,57,0.27049180327868855,0.4000000000000001,0.4
453,120,57,0.30833333333333335,0.3266666666666667,0.2
454,120,58,0.35,0.2983333333333333,0.2
455,130,57,0.3384615384615385,0.35846153846153844,0.30000000000000004
456,117,52,0.358974358974359,0.3350427350427351,0.4
457,114,60,0.39473684210526316,0.3140350877192982,0.2
458,133,54,0.3007518796992481,0.35037593984962406,0.4
459,122,64,0.3770491803278688,0.3688524590163935,0.2
460,116,53,0.28448275862068967,0.3517241379310345,0.4
461,124,59,0.41935483870967744,0.3241935483870968,0.2
462,129,56,0.3643410852713178,0.3457364341085271,0.2
463,127,58,0.33858267716535434,0.37637795275590546,0.4
464,123,58,0.3333333333333333,0.38048780487804873,0.4
465,126,61,0.3492063492063492,0.3523809523809523,0.2
466,126,65,0.40476190476190477,0.31111111111111106,0.2
467,120,58,0.3,0.35333333333333333,0.2
468,114,63,0.40350877192982454,0.31754385964912285,0.2
469,119,53,0.3025210084033613,0.33613445378151263,0.4
470,109,54,0.3853211009174312,0.30825688073394497,0.2
471,120,65,0.375,0.3433333333333334,0.2
472,120,59,0.39166666666666666,0.3033333333333334,0.2
473,130,54,0.34615384615384615,0.38307692307692304,0.4
474,110,55,0.2818181818181818,0.37454545454545457,0.4
475,120,57,0.3416666666666667,0.3483333333333334,0.30000000000000004
476,129,55,0.3333333333333333,0.31317829457364343,0.2
477,112,51,0.33035714285714285,0.35535714285714287,0.2
478,119,56,0.4117647058823529,0.33445378151260513,0.2
479,125,59,0.4,0.29279999999999995,0.2
480,121,63,0.2809917355371901,0.3570247933884298,0.4
481,120,57,0.36666666666666664,0.29500000000000004,0.2
482,110,56,0.41818181818181815,0.30363636363636365,0.2
483,120,59,0.39166666666666666,0.3066666666666667,0.2
484,118,62,0.3559322033898305,0.3254237288135593,0.2
485,118,59,0.3389830508474576,0.3271186440677966,0.2
486,126,60,0.40476190476190477,0.3253968253968254,0.2
487,119,58,0.3445378151260504,0.35294117647058826,0.2
488,121,51,0.45454545454545453,0.27933884297520667,0.2
489,123,52,0.34959349593495936,0.3544715447154471,0.2
490,120,55,0.275,0.4033333333333334,0.4
491,123,57,0.34146341463414637,0.3138211382113822,0.2
492,122,61,0.36885245901639346,0.3377049180327869,0.2
493,116,59,0.35344827586206895,0.31551724137931036,0.2
494,128,58,0.4375,0.2734375,0.2
495,114,55,0.35964912280701755,0.3543859649122807,0.30000000000000004
496,118,52,0.3559322033898305,0.3152542372881356,0.2
497,123,55,0.42276422764227645,0.28617886178861784,0.2
498,126,63,0.35714285714285715,0.32380952380952377,0.2
499,115,60,0.33043478260869563,0.3547826086956521,0.2
500,119,61,0.31092436974789917,0.34621848739495803,0.2
501,118,60,0.3644067796610169,0.3169491525423728,0.2
502,121,57,0.2892561983471074,0.38181818181818183,0.4
503,130,59,0.2923076923076923,0.36,0.4
504,126,59,0.373015873015873,0.32857142857142857,0.2
505,118,60,0.3305084745762712,0.3525423728813559,0.4
506,122,57,0.3114754098360656,0.38032786885245906,0.4
507,115,64,0.43478260869565216,0.27652173913043476,0.2
508,121,59,0.4214876033057851,0.284297520661157,0.2
509,118,60,0.3559322033898305,0.3559322033898305,0.2
510,118,54,0.3813559322033898,0.3050847457627119,0.2
511,113,60,0.3805309734513274,0.3115044247787611,0.2
512,120,59,0.38333333333333336,0.29500000000000004,0.2
