candidate_id,kind,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_lambda,reg_alpha,seed,complexity_score,complexity_order,complexity_label,train_top1_hit_rate,validation_top1_hit_rate,top1_hit_rate_gap,train_mean_regret,validation_mean_regret,mean_regret_gap
xgb_n=50_depth=2_lr=0.05_sub=1.0_col=0.8_l2=1.0_l1=0.0,xgboost,50,2,0.05,1.0,0.8,1.0,0.0,215,100.0,109,50 trees d=2,0.591549,0.528455,0.063094,0.16831,0.230894,0.062584
xgb_n=50_depth=2_lr=0.05_sub=1.0_col=0.8_l2=1.0_l1=0.1,xgboost,50,2,0.05,1.0,0.8,1.0,0.1,215,100.0,110,50 trees d=2,0.607394,0.520325,0.087069,0.159155,0.226016,0.066861
xgb_n=50_depth=2_lr=0.05_sub=1.0_col=0.8_l2=5.0_l1=0.0,xgboost,50,2,0.05,1.0,0.8,5.0,0.0,215,100.0,111,50 trees d=2,0.588028,0.528455,0.059573,0.171831,0.226016,0.054185
xgb_n=50_depth=2_lr=0.05_sub=1.0_col=0.8_l2=5.0_l1=0.1,xgboost,50,2,0.05,1.0,0.8,5.0,0.1,215,100.0,112,50 trees d=2,0.59331,0.512195,0.081115,0.167606,0.227642,0.060036
xgb_n=50_depth=2_lr=0.05_sub=1.0_col=0.8_l2=10.0_l1=0.0,xgboost,50,2,0.05,1.0,0.8,10.0,0.0,215,100.0,113,50 trees d=2,0.584507,0.495935,0.088572,0.172535,0.24065,0.068115
xgb_n=50_depth=2_lr=0.05_sub=1.0_col=0.8_l2=10.0_l1=0.1,xgboost,50,2,0.05,1.0,0.8,10.0,0.1,215,100.0,114,50 trees d=2,0.589789,0.512195,0.077594,0.16831,0.23252,0.06421
xgb_n=50_depth=2_lr=0.05_sub=1.0_col=1.0_l2=1.0_l1=0.0,xgboost,50,2,0.05,1.0,1.0,1.0,0.0,215,100.0,115,50 trees d=2,0.609155,0.536585,0.07257,0.161268,0.22439,0.063122
xgb_n=50_depth=2_lr=0.05_sub=1.0_col=1.0_l2=1.0_l1=0.1,xgboost,50,2,0.05,1.0,1.0,1.0,0.1,215,100.0,116,50 trees d=2,0.59507,0.528455,0.066615,0.164437,0.226016,0.061579
xgb_n=50_depth=2_lr=0.05_sub=1.0_col=1.0_l2=5.0_l1=0.0,xgboost,50,2,0.05,1.0,1.0,5.0,0.0,215,100.0,117,50 trees d=2,0.589789,0.512195,0.077594,0.171479,0.23252,0.061041
xgb_n=50_depth=2_lr=0.05_sub=1.0_col=1.0_l2=5.0_l1=0.1,xgboost,50,2,0.05,1.0,1.0,5.0,0.1,215,100.0,118,50 trees d=2,0.591549,0.495935,0.095614,0.169366,0.24065,0.071284
xgb_n=50_depth=2_lr=0.05_sub=1.0_col=1.0_l2=10.0_l1=0.0,xgboost,50,2,0.05,1.0,1.0,10.0,0.0,215,100.0,119,50 trees d=2,0.596831,0.512195,0.084636,0.168662,0.226016,0.057354
xgb_n=50_depth=2_lr=0.05_sub=1.0_col=1.0_l2=10.0_l1=0.1,xgboost,50,2,0.05,1.0,1.0,10.0,0.1,215,100.0,120,50 trees d=2,0.59331,0.504065,0.089245,0.16831,0.234146,0.065836
xgb_n=50_depth=2_lr=0.1_sub=0.8_col=0.8_l2=1.0_l1=0.0,xgboost,50,2,0.1,0.8,0.8,1.0,0.0,215,100.0,121,50 trees d=2,0.626761,0.487805,0.138956,0.139789,0.237398,0.097609
xgb_n=50_depth=2_lr=0.1_sub=0.8_col=0.8_l2=1.0_l1=0.1,xgboost,50,2,0.1,0.8,0.8,1.0,0.1,215,100.0,122,50 trees d=2,0.630282,0.520325,0.109957,0.142254,0.230894,0.08864
xgb_n=50_depth=2_lr=0.1_sub=0.8_col=0.8_l2=5.0_l1=0.0,xgboost,50,2,0.1,0.8,0.8,5.0,0.0,215,100.0,123,50 trees d=2,0.635563,0.528455,0.107108,0.138028,0.229268,0.09124
xgb_n=50_depth=2_lr=0.1_sub=0.8_col=0.8_l2=5.0_l1=0.1,xgboost,50,2,0.1,0.8,0.8,5.0,0.1,215,100.0,124,50 trees d=2,0.640845,0.544715,0.09613,0.136268,0.221138,0.08487
xgb_n=50_depth=2_lr=0.1_sub=0.8_col=0.8_l2=10.0_l1=0.0,xgboost,50,2,0.1,0.8,0.8,10.0,0.0,215,100.0,125,50 trees d=2,0.625,0.512195,0.112805,0.146831,0.24878,0.101949
xgb_n=50_depth=2_lr=0.1_sub=0.8_col=0.8_l2=10.0_l1=0.1,xgboost,50,2,0.1,0.8,0.8,10.0,0.1,215,100.0,126,50 trees d=2,0.625,0.528455,0.096545,0.146479,0.235772,0.089293
xgb_n=50_depth=2_lr=0.1_sub=0.8_col=1.0_l2=1.0_l1=0.0,xgboost,50,2,0.1,0.8,1.0,1.0,0.0,215,100.0,127,50 trees d=2,0.653169,0.495935,0.157234,0.133803,0.229268,0.095465
xgb_n=50_depth=2_lr=0.1_sub=0.8_col=1.0_l2=1.0_l1=0.1,xgboost,50,2,0.1,0.8,1.0,1.0,0.1,215,100.0,128,50 trees d=2,0.65493,0.528455,0.126475,0.127465,0.230894,0.103429
xgb_n=50_depth=2_lr=0.1_sub=0.8_col=1.0_l2=5.0_l1=0.0,xgboost,50,2,0.1,0.8,1.0,5.0,0.0,215,100.0,129,50 trees d=2,0.649648,0.504065,0.145583,0.139085,0.247154,0.108069
xgb_n=50_depth=2_lr=0.1_sub=0.8_col=1.0_l2=5.0_l1=0.1,xgboost,50,2,0.1,0.8,1.0,5.0,0.1,215,100.0,130,50 trees d=2,0.628521,0.512195,0.116326,0.146831,0.239024,0.092193
xgb_n=50_depth=2_lr=0.1_sub=0.8_col=1.0_l2=10.0_l1=0.0,xgboost,50,2,0.1,0.8,1.0,10.0,0.0,215,100.0,131,50 trees d=2,0.646127,0.495935,0.150192,0.139085,0.250407,0.111322
xgb_n=50_depth=2_lr=0.1_sub=0.8_col=1.0_l2=10.0_l1=0.1,xgboost,50,2,0.1,0.8,1.0,10.0,0.1,215,100.0,132,50 trees d=2,0.639085,0.520325,0.11876,0.142958,0.24065,0.097692
xgb_n=50_depth=2_lr=0.1_sub=1.0_col=0.8_l2=1.0_l1=0.0,xgboost,50,2,0.1,1.0,0.8,1.0,0.0,215,100.0,133,50 trees d=2,0.647887,0.560976,0.086911,0.132746,0.203252,0.070506
xgb_n=50_depth=2_lr=0.1_sub=1.0_col=0.8_l2=1.0_l1=0.1,xgboost,50,2,0.1,1.0,0.8,1.0,0.1,215,100.0,134,50 trees d=2,0.639085,0.544715,0.09437,0.146127,0.217886,0.071759
xgb_n=50_depth=2_lr=0.1_sub=1.0_col=0.8_l2=5.0_l1=0.0,xgboost,50,2,0.1,1.0,0.8,5.0,0.0,215,100.0,135,50 trees d=2,0.630282,0.544715,0.085567,0.145775,0.213008,0.067233
xgb_n=50_depth=2_lr=0.1_sub=1.0_col=0.8_l2=5.0_l1=0.1,xgboost,50,2,0.1,1.0,0.8,5.0,0.1,215,100.0,136,50 trees d=2,0.630282,0.552846,0.077436,0.146127,0.211382,0.065255
xgb_n=50_depth=2_lr=0.1_sub=1.0_col=0.8_l2=10.0_l1=0.0,xgboost,50,2,0.1,1.0,0.8,10.0,0.0,215,100.0,137,50 trees d=2,0.630282,0.552846,0.077436,0.146831,0.221138,0.074307
xgb_n=50_depth=2_lr=0.1_sub=1.0_col=0.8_l2=10.0_l1=0.1,xgboost,50,2,0.1,1.0,0.8,10.0,0.1,215,100.0,138,50 trees d=2,0.632042,0.512195,0.119847,0.146479,0.252033,0.105554
xgb_n=50_depth=2_lr=0.1_sub=1.0_col=1.0_l2=1.0_l1=0.0,xgboost,50,2,0.1,1.0,1.0,1.0,0.0,215,100.0,139,50 trees d=2,0.640845,0.544715,0.09613,0.139789,0.209756,0.069967
xgb_n=50_depth=2_lr=0.1_sub=1.0_col=1.0_l2=1.0_l1=0.1,xgboost,50,2,0.1,1.0,1.0,1.0,0.1,215,100.0,140,50 trees d=2,0.658451,0.560976,0.097475,0.132394,0.20813,0.075736
xgb_n=50_depth=2_lr=0.1_sub=1.0_col=1.0_l2=5.0_l1=0.0,xgboost,50,2,0.1,1.0,1.0,5.0,0.0,215,100.0,141,50 trees d=2,0.649648,0.528455,0.121193,0.138028,0.221138,0.08311
xgb_n=50_depth=2_lr=0.1_sub=1.0_col=1.0_l2=5.0_l1=0.1,xgboost,50,2,0.1,1.0,1.0,5.0,0.1,215,100.0,142,50 trees d=2,0.646127,0.504065,0.142062,0.138028,0.235772,0.097744
xgb_n=50_depth=2_lr=0.1_sub=1.0_col=1.0_l2=10.0_l1=0.0,xgboost,50,2,0.1,1.0,1.0,10.0,0.0,215,100.0,143,50 trees d=2,0.630282,0.544715,0.085567,0.144366,0.217886,0.07352
xgb_n=50_depth=2_lr=0.1_sub=1.0_col=1.0_l2=10.0_l1=0.1,xgboost,50,2,0.1,1.0,1.0,10.0,0.1,215,100.0,144,50 trees d=2,0.633803,0.528455,0.105348,0.141901,0.23252,0.090619
xgb_n=50_depth=3_lr=0.03_sub=0.8_col=0.8_l2=1.0_l1=0.0,xgboost,50,3,0.03,0.8,0.8,1.0,0.0,215,150.0,145,50 trees d=3,0.651408,0.528455,0.122953,0.133451,0.234146,0.100695
xgb_n=50_depth=3_lr=0.03_sub=0.8_col=0.8_l2=1.0_l1=0.1,xgboost,50,3,0.03,0.8,0.8,1.0,0.1,215,150.0,146,50 trees d=3,0.649648,0.504065,0.145583,0.133451,0.250407,0.116956
xgb_n=50_depth=3_lr=0.03_sub=0.8_col=0.8_l2=5.0_l1=0.0,xgboost,50,3,0.03,0.8,0.8,5.0,0.0,215,150.0,147,50 trees d=3,0.651408,0.487805,0.163603,0.135563,0.263415,0.127852
xgb_n=50_depth=3_lr=0.03_sub=0.8_col=0.8_l2=5.0_l1=0.1,xgboost,50,3,0.03,0.8,0.8,5.0,0.1,215,150.0,148,50 trees d=3,0.653169,0.487805,0.165364,0.134507,0.258537,0.12403
xgb_n=50_depth=3_lr=0.03_sub=0.8_col=0.8_l2=10.0_l1=0.0,xgboost,50,3,0.03,0.8,0.8,10.0,0.0,215,150.0,149,50 trees d=3,0.633803,0.479675,0.154128,0.13662,0.260163,0.123543
xgb_n=50_depth=3_lr=0.03_sub=0.8_col=0.8_l2=10.0_l1=0.1,xgboost,50,3,0.03,0.8,0.8,10.0,0.1,215,150.0,150,50 trees d=3,0.630282,0.471545,0.158737,0.140141,0.261789,0.121648
xgb_n=50_depth=3_lr=0.03_sub=0.8_col=1.0_l2=1.0_l1=0.0,xgboost,50,3,0.03,0.8,1.0,1.0,0.0,215,150.0,151,50 trees d=3,0.65493,0.512195,0.142735,0.130634,0.239024,0.10839
xgb_n=50_depth=3_lr=0.03_sub=0.8_col=1.0_l2=1.0_l1=0.1,xgboost,50,3,0.03,0.8,1.0,1.0,0.1,215,150.0,152,50 trees d=3,0.649648,0.487805,0.161843,0.132042,0.252033,0.119991
xgb_n=50_depth=3_lr=0.03_sub=0.8_col=1.0_l2=5.0_l1=0.0,xgboost,50,3,0.03,0.8,1.0,5.0,0.0,215,150.0,153,50 trees d=3,0.653169,0.471545,0.181624,0.131338,0.265041,0.133703
xgb_n=50_depth=3_lr=0.03_sub=0.8_col=1.0_l2=5.0_l1=0.1,xgboost,50,3,0.03,0.8,1.0,5.0,0.1,215,150.0,154,50 trees d=3,0.639085,0.463415,0.17567,0.138732,0.271545,0.132813
xgb_n=50_depth=3_lr=0.03_sub=0.8_col=1.0_l2=10.0_l1=0.0,xgboost,50,3,0.03,0.8,1.0,10.0,0.0,215,150.0,155,50 trees d=3,0.647887,0.504065,0.143822,0.134155,0.250407,0.116252
xgb_n=50_depth=3_lr=0.03_sub=0.8_col=1.0_l2=10.0_l1=0.1,xgboost,50,3,0.03,0.8,1.0,10.0,0.1,215,150.0,156,50 trees d=3,0.630282,0.487805,0.142477,0.144014,0.255285,0.111271
xgb_n=50_depth=3_lr=0.03_sub=1.0_col=0.8_l2=1.0_l1=0.0,xgboost,50,3,0.03,1.0,0.8,1.0,0.0,215,150.0,157,50 trees d=3,0.640845,0.512195,0.12865,0.140141,0.24065,0.100509
xgb_n=50_depth=3_lr=0.03_sub=1.0_col=0.8_l2=1.0_l1=0.1,xgboost,50,3,0.03,1.0,0.8,1.0,0.1,215,150.0,158,50 trees d=3,0.642606,0.504065,0.138541,0.139437,0.245528,0.106091
xgb_n=50_depth=3_lr=0.03_sub=1.0_col=0.8_l2=5.0_l1=0.0,xgboost,50,3,0.03,1.0,0.8,5.0,0.0,215,150.0,159,50 trees d=3,0.633803,0.495935,0.137868,0.142254,0.250407,0.108153
xgb_n=50_depth=3_lr=0.03_sub=1.0_col=0.8_l2=5.0_l1=0.1,xgboost,50,3,0.03,1.0,0.8,5.0,0.1,215,150.0,160,50 trees d=3,0.630282,0.504065,0.126217,0.145775,0.243902,0.098127
xgb_n=50_depth=3_lr=0.03_sub=1.0_col=0.8_l2=10.0_l1=0.0,xgboost,50,3,0.03,1.0,0.8,10.0,0.0,215,150.0,161,50 trees d=3,0.609155,0.495935,0.11322,0.154225,0.252033,0.097808
xgb_n=50_depth=3_lr=0.03_sub=1.0_col=0.8_l2=10.0_l1=0.1,xgboost,50,3,0.03,1.0,0.8,10.0,0.1,215,150.0,162,50 trees d=3,0.612676,0.479675,0.133001,0.151408,0.263415,0.112007
xgb_n=50_depth=3_lr=0.03_sub=1.0_col=1.0_l2=1.0_l1=0.0,xgboost,50,3,0.03,1.0,1.0,1.0,0.0,215,150.0,163,50 trees d=3,0.640845,0.552846,0.087999,0.140141,0.230894,0.090753
xgb_n=50_depth=3_lr=0.03_sub=1.0_col=1.0_l2=1.0_l1=0.1,xgboost,50,3,0.03,1.0,1.0,1.0,0.1,215,150.0,164,50 trees d=3,0.647887,0.569106,0.078781,0.138732,0.222764,0.084032
xgb_n=50_depth=3_lr=0.03_sub=1.0_col=1.0_l2=5.0_l1=0.0,xgboost,50,3,0.03,1.0,1.0,5.0,0.0,215,150.0,165,50 trees d=3,0.630282,0.536585,0.093697,0.144366,0.229268,0.084902
xgb_n=50_depth=3_lr=0.03_sub=1.0_col=1.0_l2=5.0_l1=0.1,xgboost,50,3,0.03,1.0,1.0,5.0,0.1,215,150.0,166,50 trees d=3,0.637324,0.504065,0.133259,0.140845,0.243902,0.103057
xgb_n=50_depth=3_lr=0.03_sub=1.0_col=1.0_l2=10.0_l1=0.0,xgboost,50,3,0.03,1.0,1.0,10.0,0.0,215,150.0,167,50 trees d=3,0.625,0.504065,0.120935,0.150352,0.255285,0.104933
xgb_n=50_depth=3_lr=0.03_sub=1.0_col=1.0_l2=10.0_l1=0.1,xgboost,50,3,0.03,1.0,1.0,10.0,0.1,215,150.0,168,50 trees d=3,0.626761,0.487805,0.138956,0.147183,0.263415,0.116232
xgb_n=50_depth=3_lr=0.05_sub=0.8_col=0.8_l2=1.0_l1=0.0,xgboost,50,3,0.05,0.8,0.8,1.0,0.0,215,150.0,169,50 trees d=3,0.677817,0.479675,0.198142,0.119366,0.247154,0.127788
xgb_n=50_depth=3_lr=0.05_sub=0.8_col=0.8_l2=1.0_l1=0.1,xgboost,50,3,0.05,0.8,0.8,1.0,0.1,215,150.0,170,50 trees d=3,0.683099,0.512195,0.170904,0.117254,0.24065,0.123396
xgb_n=50_depth=3_lr=0.05_sub=0.8_col=0.8_l2=5.0_l1=0.0,xgboost,50,3,0.05,0.8,0.8,5.0,0.0,215,150.0,171,50 trees d=3,0.681338,0.463415,0.217923,0.117958,0.266667,0.148709
xgb_n=50_depth=3_lr=0.05_sub=0.8_col=0.8_l2=5.0_l1=0.1,xgboost,50,3,0.05,0.8,0.8,5.0,0.1,215,150.0,172,50 trees d=3,0.665493,0.463415,0.202078,0.125,0.268293,0.143293
xgb_n=50_depth=3_lr=0.05_sub=0.8_col=0.8_l2=10.0_l1=0.0,xgboost,50,3,0.05,0.8,0.8,10.0,0.0,215,150.0,173,50 trees d=3,0.658451,0.471545,0.186906,0.128521,0.265041,0.13652
xgb_n=50_depth=3_lr=0.05_sub=0.8_col=0.8_l2=10.0_l1=0.1,xgboost,50,3,0.05,0.8,0.8,10.0,0.1,215,150.0,174,50 trees d=3,0.661972,0.463415,0.198557,0.126761,0.266667,0.139906
xgb_n=50_depth=3_lr=0.05_sub=0.8_col=1.0_l2=1.0_l1=0.0,xgboost,50,3,0.05,0.8,1.0,1.0,0.0,215,150.0,175,50 trees d=3,0.667254,0.495935,0.171319,0.122535,0.235772,0.113237
xgb_n=50_depth=3_lr=0.05_sub=0.8_col=1.0_l2=1.0_l1=0.1,xgboost,50,3,0.05,0.8,1.0,1.0,0.1,215,150.0,176,50 trees d=3,0.676056,0.495935,0.180121,0.117606,0.235772,0.118166
xgb_n=50_depth=3_lr=0.05_sub=0.8_col=1.0_l2=5.0_l1=0.0,xgboost,50,3,0.05,0.8,1.0,5.0,0.0,215,150.0,177,50 trees d=3,0.693662,0.504065,0.189597,0.110915,0.230894,0.119979
xgb_n=50_depth=3_lr=0.05_sub=0.8_col=1.0_l2=5.0_l1=0.1,xgboost,50,3,0.05,0.8,1.0,5.0,0.1,215,150.0,178,50 trees d=3,0.665493,0.487805,0.177688,0.122183,0.255285,0.133102
xgb_n=50_depth=3_lr=0.05_sub=0.8_col=1.0_l2=10.0_l1=0.0,xgboost,50,3,0.05,0.8,1.0,10.0,0.0,215,150.0,179,50 trees d=3,0.672535,0.487805,0.18473,0.120423,0.256911,0.136488
xgb_n=50_depth=3_lr=0.05_sub=0.8_col=1.0_l2=10.0_l1=0.1,xgboost,50,3,0.05,0.8,1.0,10.0,0.1,215,150.0,180,50 trees d=3,0.670775,0.463415,0.20736,0.124648,0.271545,0.146897
xgb_n=50_depth=3_lr=0.05_sub=1.0_col=0.8_l2=1.0_l1=0.0,xgboost,50,3,0.05,1.0,0.8,1.0,0.0,215,150.0,181,50 trees d=3,0.672535,0.520325,0.15221,0.119366,0.230894,0.111528
xgb_n=50_depth=3_lr=0.05_sub=1.0_col=0.8_l2=1.0_l1=0.1,xgboost,50,3,0.05,1.0,0.8,1.0,0.1,215,150.0,182,50 trees d=3,0.684859,0.536585,0.148274,0.11831,0.239024,0.120714
xgb_n=50_depth=3_lr=0.05_sub=1.0_col=0.8_l2=5.0_l1=0.0,xgboost,50,3,0.05,1.0,0.8,5.0,0.0,215,150.0,183,50 trees d=3,0.661972,0.528455,0.133517,0.125,0.235772,0.110772
xgb_n=50_depth=3_lr=0.05_sub=1.0_col=0.8_l2=5.0_l1=0.1,xgboost,50,3,0.05,1.0,0.8,5.0,0.1,215,150.0,184,50 trees d=3,0.653169,0.504065,0.149104,0.127465,0.24878,0.121315
xgb_n=50_depth=3_lr=0.05_sub=1.0_col=0.8_l2=10.0_l1=0.0,xgboost,50,3,0.05,1.0,0.8,10.0,0.0,215,150.0,185,50 trees d=3,0.633803,0.512195,0.121608,0.141901,0.252033,0.110132
xgb_n=50_depth=3_lr=0.05_sub=1.0_col=0.8_l2=10.0_l1=0.1,xgboost,50,3,0.05,1.0,0.8,10.0,0.1,215,150.0,186,50 trees d=3,0.635563,0.487805,0.147758,0.137676,0.258537,0.120861
xgb_n=50_depth=3_lr=0.05_sub=1.0_col=1.0_l2=1.0_l1=0.0,xgboost,50,3,0.05,1.0,1.0,1.0,0.0,215,150.0,187,50 trees d=3,0.672535,0.585366,0.087169,0.12007,0.214634,0.094564
xgb_n=50_depth=3_lr=0.05_sub=1.0_col=1.0_l2=1.0_l1=0.1,xgboost,50,3,0.05,1.0,1.0,1.0,0.1,215,150.0,188,50 trees d=3,0.684859,0.544715,0.140144,0.115141,0.235772,0.120631
xgb_n=50_depth=3_lr=0.05_sub=1.0_col=1.0_l2=5.0_l1=0.0,xgboost,50,3,0.05,1.0,1.0,5.0,0.0,215,150.0,189,50 trees d=3,0.672535,0.544715,0.12782,0.119366,0.229268,0.109902
xgb_n=50_depth=3_lr=0.05_sub=1.0_col=1.0_l2=5.0_l1=0.1,xgboost,50,3,0.05,1.0,1.0,5.0,0.1,215,150.0,190,50 trees d=3,0.653169,0.536585,0.116584,0.129577,0.227642,0.098065
xgb_n=50_depth=3_lr=0.05_sub=1.0_col=1.0_l2=10.0_l1=0.0,xgboost,50,3,0.05,1.0,1.0,10.0,0.0,215,150.0,191,50 trees d=3,0.649648,0.528455,0.121193,0.128521,0.245528,0.117007
xgb_n=50_depth=3_lr=0.05_sub=1.0_col=1.0_l2=10.0_l1=0.1,xgboost,50,3,0.05,1.0,1.0,10.0,0.1,215,150.0,192,50 trees d=3,0.644366,0.495935,0.148431,0.130634,0.252033,0.121399
xgb_n=50_depth=3_lr=0.1_sub=0.8_col=0.8_l2=1.0_l1=0.0,xgboost,50,3,0.1,0.8,0.8,1.0,0.0,215,150.0,193,50 trees d=3,0.753521,0.495935,0.257586,0.077817,0.256911,0.179094
xgb_n=50_depth=3_lr=0.1_sub=0.8_col=0.8_l2=1.0_l1=0.1,xgboost,50,3,0.1,0.8,0.8,1.0,0.1,215,150.0,194,50 trees d=3,0.742958,0.487805,0.255153,0.082394,0.258537,0.176143
xgb_n=50_depth=3_lr=0.1_sub=0.8_col=0.8_l2=5.0_l1=0.0,xgboost,50,3,0.1,0.8,0.8,5.0,0.0,215,150.0,195,50 trees d=3,0.734155,0.544715,0.18944,0.084859,0.230894,0.146035
xgb_n=50_depth=3_lr=0.1_sub=0.8_col=0.8_l2=5.0_l1=0.1,xgboost,50,3,0.1,0.8,0.8,5.0,0.1,215,150.0,196,50 trees d=3,0.728873,0.520325,0.208548,0.083803,0.242276,0.158473
xgb_n=50_depth=3_lr=0.1_sub=0.8_col=0.8_l2=10.0_l1=0.0,xgboost,50,3,0.1,0.8,0.8,10.0,0.0,215,150.0,197,50 trees d=3,0.72007,0.520325,0.199745,0.088732,0.242276,0.153544
xgb_n=50_depth=3_lr=0.1_sub=0.8_col=0.8_l2=10.0_l1=0.1,xgboost,50,3,0.1,0.8,0.8,10.0,0.1,215,150.0,198,50 trees d=3,0.709507,0.520325,0.189182,0.096479,0.23252,0.136041
xgb_n=50_depth=3_lr=0.1_sub=0.8_col=1.0_l2=1.0_l1=0.0,xgboost,50,3,0.1,0.8,1.0,1.0,0.0,215,150.0,199,50 trees d=3,0.751761,0.520325,0.231436,0.078521,0.23252,0.153999
xgb_n=50_depth=3_lr=0.1_sub=0.8_col=1.0_l2=1.0_l1=0.1,xgboost,50,3,0.1,0.8,1.0,1.0,0.1,215,150.0,200,50 trees d=3,0.75,0.471545,0.278455,0.082042,0.24878,0.166738
xgb_n=50_depth=3_lr=0.1_sub=0.8_col=1.0_l2=5.0_l1=0.0,xgboost,50,3,0.1,0.8,1.0,5.0,0.0,215,150.0,201,50 trees d=3,0.742958,0.528455,0.214503,0.082394,0.22439,0.141996
xgb_n=50_depth=3_lr=0.1_sub=0.8_col=1.0_l2=5.0_l1=0.1,xgboost,50,3,0.1,0.8,1.0,5.0,0.1,215,150.0,202,50 trees d=3,0.746479,0.520325,0.226154,0.07993,0.235772,0.155842
xgb_n=50_depth=3_lr=0.1_sub=0.8_col=1.0_l2=10.0_l1=0.0,xgboost,50,3,0.1,0.8,1.0,10.0,0.0,215,150.0,203,50 trees d=3,0.727113,0.520325,0.206788,0.086972,0.24065,0.153678
xgb_n=50_depth=3_lr=0.1_sub=0.8_col=1.0_l2=10.0_l1=0.1,xgboost,50,3,0.1,0.8,1.0,10.0,0.1,215,150.0,204,50 trees d=3,0.728873,0.512195,0.216678,0.085563,0.24065,0.155087
xgb_n=50_depth=3_lr=0.1_sub=1.0_col=0.8_l2=1.0_l1=0.0,xgboost,50,3,0.1,1.0,0.8,1.0,0.0,215,150.0,205,50 trees d=3,0.735915,0.528455,0.20746,0.08838,0.22439,0.13601
xgb_n=50_depth=3_lr=0.1_sub=1.0_col=0.8_l2=1.0_l1=0.1,xgboost,50,3,0.1,1.0,0.8,1.0,0.1,215,150.0,206,50 trees d=3,0.751761,0.520325,0.231436,0.082746,0.222764,0.140018
xgb_n=50_depth=3_lr=0.1_sub=1.0_col=0.8_l2=5.0_l1=0.0,xgboost,50,3,0.1,1.0,0.8,5.0,0.0,215,150.0,207,50 trees d=3,0.721831,0.552846,0.168985,0.094014,0.21626,0.122246
xgb_n=50_depth=3_lr=0.1_sub=1.0_col=0.8_l2=5.0_l1=0.1,xgboost,50,3,0.1,1.0,0.8,5.0,0.1,215,150.0,208,50 trees d=3,0.739437,0.536585,0.202852,0.08662,0.227642,0.141022
xgb_n=50_depth=3_lr=0.1_sub=1.0_col=0.8_l2=10.0_l1=0.0,xgboost,50,3,0.1,1.0,0.8,10.0,0.0,215,150.0,209,50 trees d=3,0.723592,0.528455,0.195137,0.095423,0.234146,0.138723
xgb_n=50_depth=3_lr=0.1_sub=1.0_col=0.8_l2=10.0_l1=0.1,xgboost,50,3,0.1,1.0,0.8,10.0,0.1,215,150.0,210,50 trees d=3,0.709507,0.552846,0.156661,0.097535,0.230894,0.133359
xgb_n=50_depth=3_lr=0.1_sub=1.0_col=1.0_l2=1.0_l1=0.0,xgboost,50,3,0.1,1.0,1.0,1.0,0.0,215,150.0,211,50 trees d=3,0.727113,0.560976,0.166137,0.090141,0.226016,0.135875
xgb_n=50_depth=3_lr=0.1_sub=1.0_col=1.0_l2=1.0_l1=0.1,xgboost,50,3,0.1,1.0,1.0,1.0,0.1,215,150.0,212,50 trees d=3,0.742958,0.544715,0.198243,0.084507,0.217886,0.133379
xgb_n=50_depth=3_lr=0.1_sub=1.0_col=1.0_l2=5.0_l1=0.0,xgboost,50,3,0.1,1.0,1.0,5.0,0.0,215,150.0,213,50 trees d=3,0.734155,0.536585,0.19757,0.090493,0.221138,0.130645
xgb_n=50_depth=3_lr=0.1_sub=1.0_col=1.0_l2=5.0_l1=0.1,xgboost,50,3,0.1,1.0,1.0,5.0,0.1,215,150.0,214,50 trees d=3,0.748239,0.544715,0.203524,0.084859,0.221138,0.136279
xgb_n=50_depth=3_lr=0.1_sub=1.0_col=1.0_l2=10.0_l1=0.0,xgboost,50,3,0.1,1.0,1.0,10.0,0.0,215,150.0,215,50 trees d=3,0.71831,0.577236,0.141074,0.09507,0.20813,0.11306
xgb_n=50_depth=3_lr=0.1_sub=1.0_col=1.0_l2=10.0_l1=0.1,xgboost,50,3,0.1,1.0,1.0,10.0,0.1,215,150.0,216,50 trees d=3,0.732394,0.560976,0.171418,0.090845,0.219512,0.128667
xgb_n=100_depth=1_lr=0.03_sub=0.8_col=0.8_l2=1.0_l1=0.0,xgboost,100,1,0.03,0.8,0.8,1.0,0.0,215,100.0,217,100 trees d=1,0.552817,0.569106,-0.016289,0.19331,0.20813,0.01482
xgb_n=100_depth=1_lr=0.03_sub=0.8_col=0.8_l2=1.0_l1=0.1,xgboost,100,1,0.03,0.8,0.8,1.0,0.1,215,100.0,218,100 trees d=1,0.545775,0.552846,-0.007071,0.198239,0.211382,0.013143
xgb_n=100_depth=1_lr=0.03_sub=0.8_col=0.8_l2=5.0_l1=0.0,xgboost,100,1,0.03,0.8,0.8,5.0,0.0,215,100.0,219,100 trees d=1,0.549296,0.552846,-0.00355,0.198944,0.211382,0.012438
xgb_n=100_depth=1_lr=0.03_sub=0.8_col=0.8_l2=5.0_l1=0.1,xgboost,100,1,0.03,0.8,0.8,5.0,0.1,215,100.0,220,100 trees d=1,0.549296,0.544715,0.004581,0.198239,0.217886,0.019647
xgb_n=100_depth=1_lr=0.03_sub=0.8_col=0.8_l2=10.0_l1=0.0,xgboost,100,1,0.03,0.8,0.8,10.0,0.0,215,100.0,221,100 trees d=1,0.547535,0.544715,0.00282,0.198944,0.217886,0.018942
