replicate,rows,unique_groups,top1_hit_rate,mean_regret,median_regret
1,123,55,0.42276422764227645,0.2861788617886179,0.2
2,114,59,0.5789473684210527,0.20350877192982458,0.0
3,120,56,0.43333333333333335,0.24666666666666667,0.2
4,128,56,0.484375,0.2640625,0.2
5,116,54,0.4827586206896552,0.26896551724137935,0.2
6,116,54,0.49137931034482757,0.23793103448275865,0.2
7,122,54,0.4672131147540984,0.22786885245901642,0.2
8,116,59,0.49137931034482757,0.2517241379310345,0.2
9,111,58,0.34234234234234234,0.2954954954954955,0.2
10,114,65,0.47368421052631576,0.23508771929824562,0.2
11,122,51,0.5,0.23114754098360651,0.1
12,123,54,0.4959349593495935,0.24878048780487805,0.2
13,108,55,0.5555555555555556,0.20555555555555557,0.0
14,114,55,0.4824561403508772,0.243859649122807,0.2
15,116,56,0.5,0.2551724137931034,0.1
16,120,54,0.4666666666666667,0.26166666666666666,0.2
17,122,62,0.47540983606557374,0.2557377049180328,0.2
18,126,56,0.5079365079365079,0.23174603174603176,0.0
19,117,55,0.5128205128205128,0.2170940170940171,0.0
20,125,60,0.432,0.2768,0.2
21,125,50,0.408,0.29439999999999994,0.2
22,125,60,0.472,0.25759999999999994,0.2
23,126,58,0.49206349206349204,0.21111111111111108,0.2
24,116,56,0.47413793103448276,0.25000000000000006,0.2
25,120,53,0.48333333333333334,0.24666666666666667,0.2
26,129,57,0.49612403100775193,0.2372093023255814,0.2
27,125,55,0.448,0.248,0.2
28,112,54,0.5535714285714286,0.2017857142857143,0.0
29,123,55,0.4146341463414634,0.2731707317073171,0.2
30,123,59,0.4878048780487805,0.25365853658536586,0.2
31,123,59,0.3902439024390244,0.29593495934959346,0.2
32,119,58,0.48739495798319327,0.2554621848739496,0.2
33,120,56,0.5166666666666667,0.23833333333333334,0.0
34,122,61,0.4426229508196721,0.2622950819672131,0.2
35,123,56,0.37398373983739835,0.2894308943089431,0.2
36,112,57,0.5357142857142857,0.2285714285714286,0.0
37,115,59,0.46956521739130436,0.2539130434782609,0.2
38,113,57,0.5221238938053098,0.2336283185840708,0.0
39,118,58,0.5084745762711864,0.22033898305084745,0.0
40,119,59,0.46218487394957986,0.25882352941176473,0.2
41,120,52,0.55,0.18833333333333335,0.0
42,116,61,0.49137931034482757,0.23620689655172417,0.2
43,121,53,0.512396694214876,0.2396694214876033,0.0
44,126,53,0.3968253968253968,0.27142857142857146,0.2
45,121,59,0.39669421487603307,0.27933884297520667,0.2
46,119,61,0.4957983193277311,0.24369747899159663,0.2
47,116,60,0.46551724137931033,0.23103448275862074,0.2
48,118,58,0.4152542372881356,0.3084745762711864,0.2
49,120,53,0.31666666666666665,0.3333333333333333,0.2
50,121,54,0.5537190082644629,0.1785123966942149,0.0
51,121,55,0.4628099173553719,0.2528925619834711,0.2
52,128,55,0.4453125,0.2796875,0.2
53,115,56,0.5652173913043478,0.18956521739130436,0.0
54,121,58,0.4628099173553719,0.29421487603305785,0.2
55,120,65,0.48333333333333334,0.24833333333333335,0.2
56,116,56,0.4224137931034483,0.29655172413793107,0.2
57,121,55,0.512396694214876,0.22479338842975208,0.0
58,123,65,0.45528455284552843,0.23577235772357724,0.2
59,119,59,0.3949579831932773,0.2806722689075631,0.2
60,121,59,0.4132231404958678,0.2809917355371901,0.2
61,118,58,0.5169491525423728,0.22033898305084748,0.0
62,128,61,0.4453125,0.2953125,0.2
63,124,62,0.47580645161290325,0.2564516129032258,0.2
64,123,61,0.34146341463414637,0.3300813008130081,0.2
65,126,55,0.3888888888888889,0.30317460317460315,0.2
66,112,54,0.49107142857142855,0.25,0.2
67,123,53,0.4634146341463415,0.2634146341463415,0.2
68,127,53,0.48031496062992124,0.231496062992126,0.2
69,123,55,0.4146341463414634,0.2617886178861789,0.2
70,120,53,0.4,0.2916666666666667,0.2
71,124,60,0.4596774193548387,0.24838709677419354,0.2
72,116,63,0.39655172413793105,0.24655172413793106,0.2
73,115,53,0.4434782608695652,0.2608695652173913,0.2
74,118,58,0.4745762711864407,0.2542372881355932,0.2
75,117,55,0.38461538461538464,0.3042735042735043,0.2
76,113,57,0.4336283185840708,0.2778761061946903,0.2
77,111,58,0.5135135135135135,0.209009009009009,0.0
78,129,51,0.5503875968992248,0.21860465116279068,0.0
79,115,59,0.5043478260869565,0.21217391304347824,0.0
80,129,56,0.5503875968992248,0.22170542635658916,0.0
81,114,52,0.41228070175438597,0.2596491228070176,0.2
82,123,52,0.45528455284552843,0.25365853658536586,0.2
83,126,53,0.6190476190476191,0.17777777777777776,0.0
84,125,57,0.584,0.2144,0.0
85,120,59,0.525,0.22333333333333336,0.0
86,123,60,0.4715447154471545,0.2666666666666667,0.2
87,124,57,0.5887096774193549,0.21774193548387097,0.0
88,117,59,0.48717948717948717,0.24615384615384614,0.2
89,113,52,0.48672566371681414,0.23893805309734514,0.2
90,122,57,0.4672131147540984,0.26721311475409837,0.2
91,125,58,0.472,0.25120000000000003,0.2
92,124,54,0.4274193548387097,0.2967741935483871,0.2
93,113,55,0.5221238938053098,0.2176991150442478,0.0
94,118,52,0.4491525423728814,0.2864406779661017,0.2
95,126,56,0.5396825396825397,0.21587301587301588,0.0
96,120,58,0.4583333333333333,0.26166666666666666,0.2
97,127,56,0.5118110236220472,0.2377952755905512,0.0
98,110,50,0.4909090909090909,0.2581818181818182,0.2
99,120,56,0.4583333333333333,0.25333333333333335,0.2
100,120,54,0.44166666666666665,0.29,0.2
101,118,55,0.4406779661016949,0.28644067796610173,0.2
102,121,58,0.4297520661157025,0.2826446280991735,0.2
103,119,54,0.5294117647058824,0.2285714285714286,0.0
104,127,51,0.41732283464566927,0.2881889763779527,0.2
105,126,60,0.4444444444444444,0.26666666666666666,0.2
106,115,59,0.4956521739130435,0.24869565217391307,0.2
107,120,59,0.45,0.245,0.2
108,123,50,0.5772357723577236,0.19186991869918701,0.0
109,119,57,0.44537815126050423,0.30420168067226894,0.2
110,125,55,0.52,0.2544,0.0
111,127,57,0.48031496062992124,0.2283464566929134,0.2
112,125,55,0.4,0.2896,0.2
113,114,54,0.42105263157894735,0.2631578947368421,0.2
114,122,61,0.5,0.25081967213114753,0.1
115,121,58,0.5289256198347108,0.23140495867768596,0.0
116,123,60,0.44715447154471544,0.25203252032520324,0.2
117,126,54,0.38095238095238093,0.28888888888888886,0.2
118,117,47,0.5213675213675214,0.20683760683760685,0.0
119,120,62,0.4583333333333333,0.2733333333333333,0.2
120,122,58,0.4016393442622951,0.27868852459016397,0.2
121,121,58,0.4628099173553719,0.24958677685950412,0.2
122,119,59,0.453781512605042,0.2806722689075631,0.2
123,117,54,0.4358974358974359,0.27863247863247864,0.2
124,126,61,0.42857142857142855,0.292063492063492,0.2
125,127,55,0.4881889763779528,0.262992125984252,0.2
126,117,54,0.4444444444444444,0.24102564102564103,0.2
127,115,59,0.5217391304347826,0.23478260869565218,0.0
128,117,58,0.46153846153846156,0.2564102564102564,0.2
129,125,59,0.416,0.26560000000000006,0.2
130,118,58,0.3983050847457627,0.28135593220338984,0.2
131,118,57,0.4745762711864407,0.24745762711864402,0.2
132,126,62,0.5238095238095238,0.2111111111111111,0.0
133,119,58,0.4789915966386555,0.2504201680672269,0.2
134,123,56,0.5853658536585366,0.2,0.0
135,124,58,0.47580645161290325,0.2951612903225807,0.2
136,129,59,0.4496124031007752,0.2356589147286822,0.2
137,120,60,0.525,0.23166666666666672,0.0
138,123,58,0.44715447154471544,0.2764227642276423,0.2
139,125,61,0.472,0.2448,0.2
140,124,57,0.45161290322580644,0.2387096774193548,0.2
141,119,58,0.44537815126050423,0.2638655462184874,0.2
142,117,61,0.46153846153846156,0.2564102564102564,0.2
143,120,59,0.5,0.26499999999999996,0.1
144,119,56,0.44537815126050423,0.3025210084033613,0.2
145,122,58,0.4426229508196721,0.23770491803278693,0.2
146,127,53,0.4251968503937008,0.2866141732283465,0.2
147,119,59,0.5378151260504201,0.23025210084033612,0.0
148,125,60,0.376,0.3168,0.2
149,123,57,0.3983739837398374,0.28455284552845533,0.2
150,120,57,0.4,0.2916666666666667,0.2
151,122,62,0.4180327868852459,0.28032786885245903,0.2
152,123,59,0.4715447154471545,0.2682926829268293,0.2
153,122,57,0.45901639344262296,0.26393442622950825,0.2
154,119,60,0.453781512605042,0.2773109243697479,0.2
155,116,52,0.45689655172413796,0.22068965517241382,0.2
156,122,59,0.5737704918032787,0.1950819672131148,0.0
157,124,54,0.5483870967741935,0.21935483870967742,0.0
158,124,60,0.43548387096774194,0.26290322580645165,0.2
159,127,59,0.3858267716535433,0.31181102362204727,0.2
160,117,62,0.36752136752136755,0.3162393162393162,0.2
161,124,51,0.45161290322580644,0.25967741935483873,0.2
162,123,56,0.4715447154471545,0.26341463414634153,0.2
163,123,54,0.4065040650406504,0.25691056910569104,0.2
164,121,63,0.39669421487603307,0.3322314049586777,0.2
165,129,54,0.5038759689922481,0.23565891472868217,0.0
166,121,56,0.5041322314049587,0.21157024793388432,0.0
167,121,58,0.4793388429752066,0.2958677685950413,0.2
168,118,59,0.4915254237288136,0.2322033898305085,0.2
169,123,59,0.45528455284552843,0.2943089430894309,0.2
170,117,56,0.5555555555555556,0.21709401709401707,0.0
171,119,54,0.46218487394957986,0.2722689075630252,0.2
172,119,59,0.37815126050420167,0.2907563025210084,0.2
173,119,54,0.5462184873949579,0.23025210084033615,0.0
174,126,54,0.4126984126984127,0.28253968253968254,0.2
175,127,60,0.48031496062992124,0.2566929133858268,0.2
176,117,55,0.5470085470085471,0.20854700854700856,0.0
177,125,53,0.464,0.24960000000000002,0.2
178,119,57,0.5126050420168067,0.23361344537815126,0.0
179,119,54,0.37815126050420167,0.3176470588235294,0.2
180,119,59,0.47058823529411764,0.253781512605042,0.2
181,118,62,0.5254237288135594,0.2406779661016949,0.0
182,125,60,0.488,0.24800000000000003,0.2
183,116,57,0.5172413793103449,0.24827586206896554,0.0
184,122,59,0.3770491803278688,0.319672131147541,0.2
185,112,55,0.4017857142857143,0.2642857142857143,0.2
186,118,60,0.5169491525423728,0.22881355932203393,0.0
187,120,56,0.525,0.22666666666666668,0.0
188,123,60,0.5447154471544715,0.20813008130081298,0.0
189,114,56,0.5350877192982456,0.2,0.0
190,114,54,0.4649122807017544,0.25087719298245614,0.2
191,119,60,0.42016806722689076,0.2605042016806723,0.2
192,119,57,0.4789915966386555,0.253781512605042,0.2
193,122,55,0.4344262295081967,0.29016393442622956,0.2
194,120,56,0.5333333333333333,0.245,0.0
195,119,54,0.4957983193277311,0.2638655462184874,0.2
196,118,53,0.4406779661016949,0.2830508474576271,0.2
197,116,54,0.49137931034482757,0.21551724137931033,0.2
198,125,56,0.392,0.27359999999999995,0.2
199,125,59,0.488,0.2528,0.2
200,115,57,0.3391304347826087,0.3252173913043479,0.2
201,118,57,0.4576271186440678,0.27118644067796616,0.2
202,123,60,0.42276422764227645,0.3008130081300813,0.2
203,118,57,0.576271186440678,0.19830508474576272,0.0
204,116,63,0.49137931034482757,0.23965517241379314,0.2
205,118,55,0.4830508474576271,0.25423728813559326,0.2
206,110,55,0.4727272727272727,0.24727272727272723,0.2
207,118,53,0.4152542372881356,0.28305084745762715,0.2
208,116,55,0.5344827586206896,0.23103448275862065,0.0
209,123,58,0.43089430894308944,0.28780487804878047,0.2
210,110,60,0.44545454545454544,0.26,0.2
211,123,55,0.43089430894308944,0.2666666666666667,0.2
212,110,54,0.38181818181818183,0.26727272727272733,0.2
213,120,60,0.44166666666666665,0.24166666666666667,0.2
214,114,63,0.47368421052631576,0.25438596491228066,0.2
215,124,58,0.3709677419354839,0.31774193548387103,0.2
216,122,61,0.45081967213114754,0.2540983606557377,0.2
217,118,55,0.5,0.23559322033898306,0.1
218,133,55,0.40601503759398494,0.30526315789473685,0.2
219,119,57,0.42016806722689076,0.26218487394957984,0.2
220,122,60,0.36885245901639346,0.3098360655737705,0.2
221,124,59,0.532258064516129,0.2064516129032258,0.0
222,121,61,0.4628099173553719,0.2363636363636364,0.2
223,130,54,0.5384615384615384,0.23846153846153847,0.0
224,126,57,0.3888888888888889,0.3206349206349206,0.2
225,125,60,0.424,0.288,0.2
226,124,58,0.5483870967741935,0.2225806451612903,0.0
227,117,61,0.42735042735042733,0.2786324786324787,0.2
