target,model,feature,coefficient,abs_coefficient
acc_pixtral12b,pixtral12b,tda_edge_euler_std,-0.013890337697350943,0.013890337697350943
acc_pixtral12b,pixtral12b,tda_edge_h0_mean_persistence,0.013683862795960598,0.013683862795960598
acc_pixtral12b,pixtral12b,tda_edge_h1_std_persistence,0.013636581560090948,0.013636581560090948
acc_pixtral12b,pixtral12b,tda_resized_height,0.01292633056210776,0.01292633056210776
acc_pixtral12b,pixtral12b,tda_gray_h0_max_persistence,0.012215362167044759,0.012215362167044759
acc_pixtral12b,pixtral12b,tda_gray_h1_betti_change_count,-0.011754932564985537,0.011754932564985537
acc_pixtral12b,pixtral12b,image_height,0.011666767738907598,0.011666767738907598
acc_pixtral12b,pixtral12b,tda_gray_h0_p95_persistence,0.010957042907906736,0.010957042907906736
acc_pixtral12b,pixtral12b,tda_edge_h0_p95_persistence,0.010849422081117725,0.010849422081117725
acc_pixtral12b,pixtral12b,caption_numeric_token_count,-0.010401230542005369,0.010401230542005369
acc_pixtral12b,pixtral12b,claim_numeric_token_count,0.009813907300513621,0.009813907300513621
acc_pixtral12b,pixtral12b,tda_edge_h0_betti_area,0.009635493319625855,0.009635493319625855
acc_pixtral12b,pixtral12b,tda_gray_h1_betti_argmax_threshold,0.009534918996181524,0.009534918996181524
acc_pixtral12b,pixtral12b,tda_edge_h0_betti_mean,0.009530751457968983,0.009530751457968983
acc_pixtral12b,pixtral12b,tda_edge_h0_betti_change_count,0.009499346453892618,0.009499346453892618
acc_pixtral12b,pixtral12b,tda_edge_h0_p90_persistence,0.009409104687444806,0.009409104687444806
acc_pixtral12b,pixtral12b,tda_edge_h1_finite_count,0.009254552580786182,0.009254552580786182
acc_pixtral12b,pixtral12b,tda_edge_h1_interval_count,0.009254552580786167,0.009254552580786167
acc_pixtral12b,pixtral12b,tda_edge_euler_min,-0.009098671112285638,0.009098671112285638
acc_pixtral12b,pixtral12b,tda_gray_h1_p95_persistence,-0.008944566249620499,0.008944566249620499
acc_pixtral12b,pixtral12b,tda_edge_h0_std_persistence,-0.00887574496442578,0.00887574496442578
acc_pixtral12b,pixtral12b,dim_GS,0.008769892350947718,0.008769892350947718
acc_pixtral12b,pixtral12b,tda_gray_h0_interval_count,0.008695437883419184,0.008695437883419184
acc_pixtral12b,pixtral12b,tda_gray_h0_finite_count,0.008695437883419177,0.008695437883419177
acc_pixtral12b,pixtral12b,tda_edge_h0_betti_argmax_threshold,-0.008420586720361499,0.008420586720361499
acc_pixtral12b,pixtral12b,tda_gray_h1_finite_count,-0.00830450272277533,0.00830450272277533
acc_pixtral12b,pixtral12b,tda_gray_h1_interval_count,-0.008304502722775324,0.008304502722775324
acc_pixtral12b,pixtral12b,tda_edge_euler_area,0.008294414761182813,0.008294414761182813
acc_pixtral12b,pixtral12b,tda_edge_euler_mean,0.00817088690592519,0.00817088690592519
acc_pixtral12b,pixtral12b,caption_char_count,0.007989258396355248,0.007989258396355248
acc_pixtral12b,pixtral12b,claim_word_count,0.007772090807035495,0.007772090807035495
acc_pixtral12b,pixtral12b,tda_gray_mean,0.00746759080861177,0.00746759080861177
acc_pixtral12b,pixtral12b,dim_QLq,-0.007465596157264792,0.007465596157264792
acc_pixtral12b,pixtral12b,caption_percent_count,-0.007314310120387764,0.007314310120387764
acc_pixtral12b,pixtral12b,tda_edge_h0_betti_max,-0.007143770637585948,0.007143770637585948
acc_pixtral12b,pixtral12b,dim_MCr,-0.00699642752255271,0.00699642752255271
acc_pixtral12b,pixtral12b,tda_gray_h1_std_persistence,0.006996399283536282,0.006996399283536282
acc_pixtral12b,pixtral12b,image_width,0.00668268141858753,0.00668268141858753
acc_pixtral12b,pixtral12b,tda_resized_width,-0.006500988309371371,0.006500988309371371
acc_pixtral12b,pixtral12b,dim_VO,0.0064830688887935065,0.0064830688887935065
acc_pixtral12b,pixtral12b,tda_gray_h0_p90_persistence,-0.005948842910425026,0.005948842910425026
acc_pixtral12b,pixtral12b,claim_type_direct,0.005677870959582855,0.005677870959582855
acc_pixtral12b,pixtral12b,claim_type_analytical,-0.005677870959582854,0.005677870959582854
acc_pixtral12b,pixtral12b,tda_gray_euler_area,-0.005658151245893672,0.005658151245893672
acc_pixtral12b,pixtral12b,dim_AT,-0.005168942198802075,0.005168942198802075
acc_pixtral12b,pixtral12b,tda_edge_h1_betti_max,0.005066522623461755,0.005066522623461755
acc_pixtral12b,pixtral12b,tda_edge_h1_betti_std,-0.004867547797037977,0.004867547797037977
acc_pixtral12b,pixtral12b,tda_gray_euler_mean,-0.004859636035621048,0.004859636035621048
acc_pixtral12b,pixtral12b,tda_gray_h1_betti_area,0.004701926077545286,0.004701926077545286
acc_pixtral12b,pixtral12b,image_aspect_ratio,-0.004693154959276632,0.004693154959276632
acc_pixtral12b,pixtral12b,dim_KNf,-0.004485155682338702,0.004485155682338702
acc_pixtral12b,pixtral12b,tda_edge_h1_betti_change_count,-0.0044759726392129655,0.0044759726392129655
acc_pixtral12b,pixtral12b,tda_gray_h1_max_persistence,-0.004472211494301971,0.004472211494301971
acc_pixtral12b,pixtral12b,tda_resized_aspect_ratio,-0.004219120932166621,0.004219120932166621
acc_pixtral12b,pixtral12b,tda_gray_h0_std_persistence,-0.004107824339705414,0.004107824339705414
acc_pixtral12b,pixtral12b,tda_gray_euler_max,-0.004099820186174252,0.004099820186174252
acc_pixtral12b,pixtral12b,tda_edge_h0_total_persistence,0.0038084752102519287,0.0038084752102519287
acc_pixtral12b,pixtral12b,tda_gray_h0_betti_std,-0.0037114527125432393,0.0037114527125432393
acc_pixtral12b,pixtral12b,tda_gray_h0_entropy,0.0036902925746525156,0.0036902925746525156
acc_pixtral12b,pixtral12b,tda_gray_h1_betti_mean,0.0035687351854700165,0.0035687351854700165
acc_pixtral12b,pixtral12b,dim_VL,0.0033428423642217165,0.0033428423642217165
acc_pixtral12b,pixtral12b,tda_edge_euler_max,-0.003084877753753028,0.003084877753753028
acc_pixtral12b,pixtral12b,tda_edge_h0_betti_std,-0.0028302903782220262,0.0028302903782220262
acc_pixtral12b,pixtral12b,tda_edge_h1_p90_persistence,-0.0027934413225892876,0.0027934413225892876
acc_pixtral12b,pixtral12b,tda_gray_h1_betti_std,-0.002704081841338929,0.002704081841338929
acc_pixtral12b,pixtral12b,tda_gray_h0_betti_area,-0.0026430066824753057,0.0026430066824753057
acc_pixtral12b,pixtral12b,tda_gray_h0_total_persistence,-0.0025971400307666075,0.0025971400307666075
acc_pixtral12b,pixtral12b,tda_gray_h0_betti_mean,-0.002560133484058385,0.002560133484058385
acc_pixtral12b,pixtral12b,tda_edge_h1_total_persistence,0.0024962564188728545,0.0024962564188728545
acc_pixtral12b,pixtral12b,tda_edge_h1_p95_persistence,0.0024537830582952195,0.0024537830582952195
acc_pixtral12b,pixtral12b,tda_gray_h1_p90_persistence,0.0024469701585873027,0.0024469701585873027
acc_pixtral12b,pixtral12b,context_char_count,-0.002398391978342331,0.002398391978342331
acc_pixtral12b,pixtral12b,tda_gray_h1_total_persistence,-0.0023460242789879087,0.0023460242789879087
acc_pixtral12b,pixtral12b,tda_gray_h0_betti_argmax_threshold,-0.002142163018284627,0.002142163018284627
acc_pixtral12b,pixtral12b,tda_edge_h1_betti_area,0.0017395957275052802,0.0017395957275052802
acc_pixtral12b,pixtral12b,tda_edge_h1_betti_mean,0.0017395957275051699,0.0017395957275051699
acc_pixtral12b,pixtral12b,dim_MA,0.0014425860648499887,0.0014425860648499887
acc_pixtral12b,pixtral12b,tda_gray_h0_mean_persistence,-0.00143168086171788,0.00143168086171788
acc_pixtral12b,pixtral12b,tda_edge_h0_interval_count,-0.0014182447321955552,0.0014182447321955552
acc_pixtral12b,pixtral12b,tda_edge_h0_finite_count,-0.001418244732195551,0.001418244732195551
acc_pixtral12b,pixtral12b,tda_gray_h1_betti_max,-0.0012829217935802432,0.0012829217935802432
acc_pixtral12b,pixtral12b,tda_edge_h1_max_persistence,0.0011702205823411822,0.0011702205823411822
acc_pixtral12b,pixtral12b,tda_gray_h1_mean_persistence,0.0009959966493361522,0.0009959966493361522
acc_pixtral12b,pixtral12b,tda_gray_euler_min,-0.000995813096416198,0.000995813096416198
acc_pixtral12b,pixtral12b,tda_edge_h1_mean_persistence,-0.0009704872329078692,0.0009704872329078692
acc_pixtral12b,pixtral12b,tda_edge_h1_entropy,0.0008439459972105145,0.0008439459972105145
acc_pixtral12b,pixtral12b,claim_percent_count,0.000705392939329854,0.000705392939329854
acc_pixtral12b,pixtral12b,tda_edge_h0_entropy,0.0001493703007086482,0.0001493703007086482
acc_pixtral12b,pixtral12b,tda_gray_h0_betti_max,9.728764973299425e-05,9.728764973299425e-05
acc_pixtral12b,pixtral12b,tda_edge_h0_essential_count,0.0,0.0
acc_pixtral12b,pixtral12b,tda_edge_h1_essential_count,0.0,0.0
acc_pixtral12b,pixtral12b,tda_gray_h0_essential_count,0.0,0.0
acc_pixtral12b,pixtral12b,tda_gray_h1_essential_count,0.0,0.0
acc_pixtral12b,pixtral12b,evidence_kind_single_chart,0.0,0.0
acc_pixtral12b,pixtral12b,vtype_chart,0.0,0.0
acc_qwen3vl,qwen3vl,tda_gray_h0_p90_persistence,0.036722869552521936,0.036722869552521936
acc_qwen3vl,qwen3vl,claim_char_count,-0.0363378514218968,0.0363378514218968
acc_qwen3vl,qwen3vl,dim_MCu,-0.035700655437246,0.035700655437246
acc_qwen3vl,qwen3vl,dim_QLl,0.03233265162929745,0.03233265162929745
acc_qwen3vl,qwen3vl,tda_edge_h1_betti_change_count,-0.03161024204957279,0.03161024204957279
acc_qwen3vl,qwen3vl,tda_gray_h0_p95_persistence,-0.02878288326043768,0.02878288326043768
acc_qwen3vl,qwen3vl,tda_edge_std,-0.024613466409746713,0.024613466409746713
acc_qwen3vl,qwen3vl,claim_type_analytical,0.02353976506914505,0.02353976506914505
acc_qwen3vl,qwen3vl,claim_type_direct,-0.02353976506914505,0.02353976506914505
acc_qwen3vl,qwen3vl,tda_edge_h1_p90_persistence,0.022787431984828146,0.022787431984828146
acc_qwen3vl,qwen3vl,tda_edge_h0_betti_change_count,0.0196668879613615,0.0196668879613615
acc_qwen3vl,qwen3vl,tda_gray_h1_entropy,0.019467564517146253,0.019467564517146253
acc_qwen3vl,qwen3vl,tda_gray_std,0.018933595467616943,0.018933595467616943
acc_qwen3vl,qwen3vl,caption_numeric_token_count,-0.018916618625992237,0.018916618625992237
acc_qwen3vl,qwen3vl,tda_gray_h1_p95_persistence,0.01782680469921831,0.01782680469921831
acc_qwen3vl,qwen3vl,image_aspect_ratio,0.016553527321845937,0.016553527321845937
acc_qwen3vl,qwen3vl,tda_edge_euler_min,0.016004612139351736,0.016004612139351736
acc_qwen3vl,qwen3vl,claim_word_count,0.015915280683644263,0.015915280683644263
acc_qwen3vl,qwen3vl,tda_resized_aspect_ratio,0.015664657526818736,0.015664657526818736
acc_qwen3vl,qwen3vl,image_height,0.015362686777967439,0.015362686777967439
acc_qwen3vl,qwen3vl,dim_VO,-0.015153099366381501,0.015153099366381501
acc_qwen3vl,qwen3vl,tda_edge_h0_betti_max,0.014998024525905932,0.014998024525905932
acc_qwen3vl,qwen3vl,dim_MCr,-0.014290215059579838,0.014290215059579838
acc_qwen3vl,qwen3vl,tda_gray_h0_mean_persistence,0.013861690143556307,0.013861690143556307
acc_qwen3vl,qwen3vl,tda_gray_h0_betti_argmax_threshold,-0.013833739170624451,0.013833739170624451
