target,model,feature,importance
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_tda_token_h1_p90_persistence,0.023116735741496086
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_cue_arithmetic_rate,0.022647898644208908
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_tda_token_h1_total_persistence,0.02104928344488144
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_svd_22,0.020869027823209763
acc_kimi_vl_a3b,kimi_vl_a3b,dim_CL,0.020450640469789505
acc_kimi_vl_a3b,kimi_vl_a3b,claim_percent_count,0.01992475613951683
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_tda_token_h1_mean_persistence,0.01931179314851761
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_tda_token_h0_interval_count,0.01927032321691513
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_svd_23,0.019261687994003296
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_tda_token_h0_total_persistence,0.01810949109494686
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_svd_21,0.01749788597226143
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_caption_numeric_jaccard,0.01728786714375019
acc_kimi_vl_a3b,kimi_vl_a3b,context_char_count,0.01727653481066227
acc_kimi_vl_a3b,kimi_vl_a3b,image_height,0.017145106568932533
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_svd_06,0.01662997528910637
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_tda_token_distance_mean,0.014953169971704483
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_tda_token_h0_mean_persistence,0.01472108718007803
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_svd_11,0.014473498798906803
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_cue_temporal_rate,0.014409739524126053
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_svd_20,0.014151240698993206
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_tda_token_distance_std,0.014116261154413223
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_tda_token_h0_std_persistence,0.014036435633897781
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_caption_token_jaccard,0.013795262202620506
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_svd_14,0.013633212074637413
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_tda_token_h0_max_persistence,0.013472155667841434
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_svd_01,0.013276188634335995
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_svd_12,0.013151921331882477
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_svd_08,0.013140060007572174
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_svd_19,0.012942119501531124
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_cue_temporal_count,0.012826645746827126
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_tda_token_distance_max,0.012779273092746735
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_svd_02,0.012651599943637848
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_caption_content_jaccard,0.012509494088590145
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_unique_token_count,0.0124881062656641
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_tda_token_h0_finite_count,0.012481344863772392
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_math_symbol_count,0.0122208371758461
acc_kimi_vl_a3b,kimi_vl_a3b,caption_word_count,0.012148871086537838
acc_kimi_vl_a3b,kimi_vl_a3b,caption_math_symbol_count,0.012018239125609398
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_svd_15,0.011911110021173954
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_type_token_ratio,0.011899645440280437
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_cue_uncertainty_rate,0.011708938516676426
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_svd_05,0.011701514944434166
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_svd_10,0.011656609363853931
acc_kimi_vl_a3b,kimi_vl_a3b,claim_numeric_token_count,0.011620336212217808
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_tda_token_h1_std_persistence,0.011316579766571522
acc_kimi_vl_a3b,kimi_vl_a3b,caption_char_count,0.011226124130189419
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_tda_token_h0_p95_persistence,0.011124925687909126
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_avg_token_length,0.011072549968957901
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_svd_16,0.011067339219152927
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_svd_09,0.01103508472442627
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_tda_token_distance_p90,0.011030750349164009
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_svd_17,0.01059246901422739
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_svd_13,0.010475100949406624
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_caption_tfidf_cosine,0.01027572900056839
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_svd_07,0.010258454829454422
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_cue_comparison_rate,0.010213909670710564
acc_kimi_vl_a3b,kimi_vl_a3b,claim_math_symbol_count,0.010171107947826385
acc_kimi_vl_a3b,kimi_vl_a3b,image_aspect_ratio,0.010121544823050499
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_cue_superlative_count,0.00981624610722065
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_tda_token_h1_p95_persistence,0.009646713733673096
acc_kimi_vl_a3b,kimi_vl_a3b,image_width,0.00949000008404255
acc_kimi_vl_a3b,kimi_vl_a3b,dim_QLl,0.00943740177899599
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_tda_token_h0_entropy,0.009246123023331165
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_svd_00,0.0090035954490304
acc_kimi_vl_a3b,kimi_vl_a3b,caption_numeric_token_count,0.00898820348083973
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_tda_token_h1_entropy,0.008688433095812798
acc_kimi_vl_a3b,kimi_vl_a3b,dim_MA,0.008401930332183838
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_cue_comparison_count,0.00827773753553629
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_svd_03,0.00790410302579403
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_tda_token_h1_max_persistence,0.007580796722322702
acc_kimi_vl_a3b,kimi_vl_a3b,dim_MCu,0.007563321851193905
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_svd_18,0.007528799585998058
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_tda_token_h0_p90_persistence,0.007286569103598595
acc_kimi_vl_a3b,kimi_vl_a3b,claim_word_count,0.006417271681129932
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_svd_04,0.005999433808028698
acc_kimi_vl_a3b,kimi_vl_a3b,claim_char_count,0.005773155018687248
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_cue_trend_rate,0.005293849855661392
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_cue_trend_count,0.0050399648025631905
acc_kimi_vl_a3b,kimi_vl_a3b,dim_QLq,0.004043051041662693
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_tda_token_h0_essential_count,0.0035170638002455235
acc_kimi_vl_a3b,kimi_vl_a3b,dim_VL,0.0034632880706340075
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_tda_token_h1_interval_count,0.002562188310548663
acc_kimi_vl_a3b,kimi_vl_a3b,dim_AT,0.0025241966359317303
acc_kimi_vl_a3b,kimi_vl_a3b,dim_AS,0.0024460996501147747
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_cue_superlative_rate,0.0024075438268482685
acc_kimi_vl_a3b,kimi_vl_a3b,dim_MCr,0.0018460869323462248
acc_kimi_vl_a3b,kimi_vl_a3b,dim_GS,0.0018165685469284654
acc_kimi_vl_a3b,kimi_vl_a3b,dim_KNf,0.0008245957433246076
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_cue_arithmetic_count,0.00044006563257426023
acc_kimi_vl_a3b,kimi_vl_a3b,dim_VO,0.0
acc_kimi_vl_a3b,kimi_vl_a3b,caption_percent_count,0.0
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_token_count,0.0
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_number_count,0.0
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_percent_count,0.0
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_caption_numeric_overlap_count,0.0
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_caption_percent_overlap_count,0.0
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_cue_negation_count,0.0
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_cue_negation_rate,0.0
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_cue_uncertainty_count,0.0
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_tda_token_point_count,0.0
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_tda_token_h1_finite_count,0.0
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_tda_token_h1_essential_count,0.0
acc_kimi_vl_a3b,kimi_vl_a3b,claim_type_analytical,0.0
acc_kimi_vl_a3b,kimi_vl_a3b,claim_type_direct,0.0
acc_kimi_vl_a3b,kimi_vl_a3b,evidence_kind_single_chart,0.0
acc_kimi_vl_a3b,kimi_vl_a3b,vtype_chart,0.0
acc_pixtral12b,pixtral12b,nlp_tda_token_distance_p90,0.025274084880948067
acc_pixtral12b,pixtral12b,nlp_claim_svd_17,0.022030500695109367
acc_pixtral12b,pixtral12b,nlp_cue_uncertainty_rate,0.021965589374303818
acc_pixtral12b,pixtral12b,caption_word_count,0.019780533388257027
acc_pixtral12b,pixtral12b,image_aspect_ratio,0.019243603572249413
acc_pixtral12b,pixtral12b,nlp_tda_token_h0_p90_persistence,0.019044779241085052
acc_pixtral12b,pixtral12b,nlp_claim_svd_09,0.01866273395717144
acc_pixtral12b,pixtral12b,nlp_claim_svd_11,0.018496492877602577
acc_pixtral12b,pixtral12b,nlp_claim_caption_token_jaccard,0.017495790496468544
acc_pixtral12b,pixtral12b,nlp_tda_token_h0_total_persistence,0.017401890829205513
acc_pixtral12b,pixtral12b,nlp_tda_token_distance_max,0.01705770567059517
acc_pixtral12b,pixtral12b,nlp_claim_svd_02,0.01650547981262207
acc_pixtral12b,pixtral12b,nlp_claim_svd_13,0.016124242916703224
acc_pixtral12b,pixtral12b,nlp_cue_temporal_count,0.01594657637178898
acc_pixtral12b,pixtral12b,nlp_claim_svd_04,0.015744855627417564
acc_pixtral12b,pixtral12b,nlp_claim_svd_19,0.015572830103337765
acc_pixtral12b,pixtral12b,nlp_tda_token_distance_std,0.015334740281105042
acc_pixtral12b,pixtral12b,nlp_claim_type_token_ratio,0.015197159722447395
acc_pixtral12b,pixtral12b,nlp_tda_token_h1_total_persistence,0.015192821621894836
acc_pixtral12b,pixtral12b,nlp_tda_token_h1_mean_persistence,0.014988364651799202
acc_pixtral12b,pixtral12b,nlp_claim_unique_token_count,0.014803078025579453
acc_pixtral12b,pixtral12b,nlp_claim_svd_08,0.014776404947042465
acc_pixtral12b,pixtral12b,nlp_claim_svd_07,0.014651450328528881
acc_pixtral12b,pixtral12b,nlp_claim_caption_content_jaccard,0.014557462185621262
acc_pixtral12b,pixtral12b,dim_AT,0.014471880160272121
acc_pixtral12b,pixtral12b,nlp_claim_svd_22,0.014463837258517742
acc_pixtral12b,pixtral12b,nlp_claim_svd_12,0.014314671978354454
acc_pixtral12b,pixtral12b,nlp_cue_comparison_rate,0.01386620569974184
acc_pixtral12b,pixtral12b,nlp_claim_svd_20,0.0136606115847826
acc_pixtral12b,pixtral12b,nlp_tda_token_h1_std_persistence,0.012852716259658337
acc_pixtral12b,pixtral12b,nlp_claim_svd_01,0.012808505445718765
acc_pixtral12b,pixtral12b,context_char_count,0.012621976435184479
acc_pixtral12b,pixtral12b,nlp_tda_token_h1_p95_persistence,0.012510471045970917
acc_pixtral12b,pixtral12b,nlp_claim_svd_10,0.012487927451729774
acc_pixtral12b,pixtral12b,nlp_claim_svd_18,0.01234500017017126
acc_pixtral12b,pixtral12b,nlp_claim_token_count,0.012342624366283417
acc_pixtral12b,pixtral12b,dim_AS,0.011990678496658802
acc_pixtral12b,pixtral12b,nlp_tda_token_distance_mean,0.01195458509027958
acc_pixtral12b,pixtral12b,nlp_claim_svd_16,0.01191850658506155
acc_pixtral12b,pixtral12b,nlp_claim_svd_00,0.011871064081788063
acc_pixtral12b,pixtral12b,dim_QLq,0.011550887487828732
acc_pixtral12b,pixtral12b,nlp_claim_caption_tfidf_cosine,0.011509055271744728
acc_pixtral12b,pixtral12b,caption_math_symbol_count,0.011352458968758583
acc_pixtral12b,pixtral12b,dim_MCu,0.011268743313848972
acc_pixtral12b,pixtral12b,claim_char_count,0.01112819742411375
acc_pixtral12b,pixtral12b,caption_char_count,0.010737968608736992
acc_pixtral12b,pixtral12b,image_height,0.01064490620046854
acc_pixtral12b,pixtral12b,nlp_tda_token_h0_p95_persistence,0.010337591171264648
acc_pixtral12b,pixtral12b,nlp_cue_arithmetic_rate,0.010319245979189873
acc_pixtral12b,pixtral12b,nlp_tda_token_h1_interval_count,0.010217534378170967
acc_pixtral12b,pixtral12b,claim_word_count,0.010167847387492657
acc_pixtral12b,pixtral12b,nlp_claim_avg_token_length,0.010104849934577942
acc_pixtral12b,pixtral12b,nlp_claim_svd_03,0.009779831394553185
acc_pixtral12b,pixtral12b,nlp_claim_svd_23,0.009734205901622772
acc_pixtral12b,pixtral12b,nlp_claim_svd_14,0.00970568135380745
acc_pixtral12b,pixtral12b,nlp_tda_token_h0_mean_persistence,0.009469840675592422
acc_pixtral12b,pixtral12b,nlp_tda_token_h0_std_persistence,0.009464737959206104
acc_pixtral12b,pixtral12b,nlp_claim_svd_05,0.009207503870129585
acc_pixtral12b,pixtral12b,nlp_tda_token_h0_interval_count,0.009066400118172169
acc_pixtral12b,pixtral12b,nlp_claim_caption_numeric_jaccard,0.008833584375679493
acc_pixtral12b,pixtral12b,nlp_tda_token_h0_entropy,0.0087224580347538
acc_pixtral12b,pixtral12b,claim_math_symbol_count,0.008509275503456593
acc_pixtral12b,pixtral12b,dim_VL,0.00837923027575016
acc_pixtral12b,pixtral12b,nlp_claim_svd_21,0.008149541914463043
acc_pixtral12b,pixtral12b,nlp_claim_svd_06,0.008125487715005875
acc_pixtral12b,pixtral12b,nlp_claim_svd_15,0.008125180378556252
acc_pixtral12b,pixtral12b,image_width,0.007643642369657755
acc_pixtral12b,pixtral12b,dim_GS,0.007505422458052635
acc_pixtral12b,pixtral12b,nlp_tda_token_h0_finite_count,0.007473191246390343
acc_pixtral12b,pixtral12b,claim_numeric_token_count,0.0074654617346823215
acc_pixtral12b,pixtral12b,dim_KNf,0.0074361409060657024
acc_pixtral12b,pixtral12b,nlp_claim_caption_numeric_overlap_count,0.007313332054764032
acc_pixtral12b,pixtral12b,nlp_tda_token_h1_entropy,0.0072534456849098206
acc_pixtral12b,pixtral12b,nlp_cue_temporal_rate,0.007011518348008394
acc_pixtral12b,pixtral12b,claim_percent_count,0.006984037347137928
acc_pixtral12b,pixtral12b,dim_MCr,0.006262250244617462
acc_pixtral12b,pixtral12b,nlp_cue_superlative_rate,0.0060609797947108746
acc_pixtral12b,pixtral12b,nlp_tda_token_h0_max_persistence,0.0056406548246741295
acc_pixtral12b,pixtral12b,nlp_tda_token_h1_max_persistence,0.005533520132303238
acc_pixtral12b,pixtral12b,nlp_claim_math_symbol_count,0.005028212442994118
acc_pixtral12b,pixtral12b,nlp_tda_token_h1_p90_persistence,0.0049766432493925095
acc_pixtral12b,pixtral12b,caption_numeric_token_count,0.004871806129813194
acc_pixtral12b,pixtral12b,nlp_cue_superlative_count,0.004814651794731617
acc_pixtral12b,pixtral12b,dim_QLl,0.003224103944376111
acc_pixtral12b,pixtral12b,nlp_cue_negation_count,0.0032009067945182323
acc_pixtral12b,pixtral12b,nlp_cue_comparison_count,0.0028135336469858885
acc_pixtral12b,pixtral12b,dim_MA,0.002072925679385662
acc_pixtral12b,pixtral12b,nlp_cue_uncertainty_count,0.001588915241882205
acc_pixtral12b,pixtral12b,nlp_cue_trend_count,0.0008255040738731623
acc_pixtral12b,pixtral12b,dim_VO,5.649146260111593e-05
acc_pixtral12b,pixtral12b,dim_CL,0.0
acc_pixtral12b,pixtral12b,caption_percent_count,0.0
acc_pixtral12b,pixtral12b,nlp_claim_number_count,0.0
acc_pixtral12b,pixtral12b,nlp_claim_percent_count,0.0
acc_pixtral12b,pixtral12b,nlp_claim_caption_percent_overlap_count,0.0
acc_pixtral12b,pixtral12b,nlp_cue_negation_rate,0.0
acc_pixtral12b,pixtral12b,nlp_cue_trend_rate,0.0
acc_pixtral12b,pixtral12b,nlp_cue_arithmetic_count,0.0
acc_pixtral12b,pixtral12b,nlp_tda_token_point_count,0.0
acc_pixtral12b,pixtral12b,nlp_tda_token_h0_essential_count,0.0
acc_pixtral12b,pixtral12b,nlp_tda_token_h1_finite_count,0.0
acc_pixtral12b,pixtral12b,nlp_tda_token_h1_essential_count,0.0
acc_pixtral12b,pixtral12b,claim_type_analytical,0.0
acc_pixtral12b,pixtral12b,claim_type_direct,0.0
acc_pixtral12b,pixtral12b,evidence_kind_single_chart,0.0
acc_pixtral12b,pixtral12b,vtype_chart,0.0
acc_qwen3vl,qwen3vl,claim_type_analytical,0.03381374105811119
acc_qwen3vl,qwen3vl,nlp_claim_svd_13,0.03227103129029274
acc_qwen3vl,qwen3vl,context_char_count,0.027540603652596474
acc_qwen3vl,qwen3vl,nlp_claim_svd_03,0.020360257476568222
acc_qwen3vl,qwen3vl,nlp_claim_svd_11,0.018581125885248184
acc_qwen3vl,qwen3vl,nlp_claim_caption_content_jaccard,0.018371207639575005
acc_qwen3vl,qwen3vl,nlp_tda_token_h1_std_persistence,0.018022049218416214
acc_qwen3vl,qwen3vl,nlp_claim_svd_02,0.01780877821147442
acc_qwen3vl,qwen3vl,nlp_claim_token_count,0.017244944348931313
acc_qwen3vl,qwen3vl,nlp_tda_token_h1_entropy,0.0164213664829731
acc_qwen3vl,qwen3vl,nlp_cue_superlative_rate,0.016334546729922295
acc_qwen3vl,qwen3vl,dim_KNf,0.015905454754829407
acc_qwen3vl,qwen3vl,nlp_tda_token_h1_mean_persistence,0.015794359147548676
acc_qwen3vl,qwen3vl,nlp_claim_svd_15,0.015766264870762825
acc_qwen3vl,qwen3vl,nlp_claim_svd_10,0.01557154580950737
acc_qwen3vl,qwen3vl,nlp_claim_caption_tfidf_cosine,0.014857953414320946
acc_qwen3vl,qwen3vl,nlp_tda_token_h1_max_persistence,0.014706369489431381
acc_qwen3vl,qwen3vl,nlp_tda_token_h1_p90_persistence,0.014273283071815968
acc_qwen3vl,qwen3vl,nlp_claim_svd_05,0.014205762185156345
acc_qwen3vl,qwen3vl,caption_numeric_token_count,0.014190741814672947
acc_qwen3vl,qwen3vl,nlp_claim_unique_token_count,0.013785776682198048
acc_qwen3vl,qwen3vl,nlp_claim_svd_09,0.0136489849537611
acc_qwen3vl,qwen3vl,caption_math_symbol_count,0.013486833311617374
acc_qwen3vl,qwen3vl,nlp_tda_token_distance_mean,0.013457915745675564
acc_qwen3vl,qwen3vl,nlp_claim_caption_numeric_jaccard,0.013432295061647892
acc_qwen3vl,qwen3vl,nlp_cue_arithmetic_rate,0.013378872536122799
acc_qwen3vl,qwen3vl,nlp_claim_svd_07,0.013226223178207874
acc_qwen3vl,qwen3vl,nlp_claim_svd_04,0.012979870662093163
acc_qwen3vl,qwen3vl,claim_numeric_token_count,0.012929375283420086
acc_qwen3vl,qwen3vl,image_aspect_ratio,0.012911231257021427
acc_qwen3vl,qwen3vl,nlp_claim_svd_01,0.012759365141391754
acc_qwen3vl,qwen3vl,claim_char_count,0.012639936991035938
acc_qwen3vl,qwen3vl,nlp_claim_svd_12,0.012534563429653645
acc_qwen3vl,qwen3vl,nlp_tda_token_h0_total_persistence,0.012533236294984818
acc_qwen3vl,qwen3vl,nlp_tda_token_distance_p90,0.012240190990269184
acc_qwen3vl,qwen3vl,nlp_claim_caption_token_jaccard,0.01222166232764721
acc_qwen3vl,qwen3vl,nlp_cue_temporal_rate,0.012190786190330982
acc_qwen3vl,qwen3vl,image_height,0.01208355650305748
acc_qwen3vl,qwen3vl,nlp_tda_token_h0_std_persistence,0.011838099919259548
acc_qwen3vl,qwen3vl,nlp_claim_svd_20,0.011561529710888863
acc_qwen3vl,qwen3vl,claim_math_symbol_count,0.011403368785977364
acc_qwen3vl,qwen3vl,nlp_tda_token_h0_max_persistence,0.011388501152396202
acc_qwen3vl,qwen3vl,dim_MCr,0.011365043930709362
acc_qwen3vl,qwen3vl,nlp_tda_token_distance_max,0.011170660145580769
acc_qwen3vl,qwen3vl,nlp_claim_svd_23,0.011049075983464718
acc_qwen3vl,qwen3vl,nlp_tda_token_distance_std,0.010840482078492641
acc_qwen3vl,qwen3vl,nlp_tda_token_h0_mean_persistence,0.010766785591840744
acc_qwen3vl,qwen3vl,nlp_claim_svd_19,0.010761161334812641
acc_qwen3vl,qwen3vl,nlp_claim_svd_00,0.010426225140690804
acc_qwen3vl,qwen3vl,nlp_claim_caption_numeric_overlap_count,0.010293242521584034
acc_qwen3vl,qwen3vl,nlp_claim_svd_14,0.010055986233055592
acc_qwen3vl,qwen3vl,nlp_tda_token_h0_p90_persistence,0.009808124043047428
acc_qwen3vl,qwen3vl,caption_char_count,0.009786561131477356
acc_qwen3vl,qwen3vl,nlp_claim_svd_21,0.009697042405605316
acc_qwen3vl,qwen3vl,nlp_cue_arithmetic_count,0.009639844298362732
acc_qwen3vl,qwen3vl,nlp_claim_svd_08,0.009529112838208675
acc_qwen3vl,qwen3vl,nlp_claim_svd_18,0.009476764127612114
acc_qwen3vl,qwen3vl,dim_GS,0.009448982775211334
