target,model,feature,importance
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_tda_token_h0_total_persistence,0.024106496945023537
acc_kimi_vl_a3b,kimi_vl_a3b,tda_gray_euler_area,0.02241726964712143
acc_kimi_vl_a3b,kimi_vl_a3b,tda_gray_h0_total_persistence,0.02114032581448555
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_tda_token_h1_mean_persistence,0.019000735133886337
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_cue_arithmetic_rate,0.018988238647580147
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_tda_token_distance_std,0.017739348113536835
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_svd_11,0.01753605529665947
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_tda_token_distance_mean,0.017361309379339218
acc_kimi_vl_a3b,kimi_vl_a3b,tda_edge_h0_p95_persistence,0.017009401693940163
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_tda_token_h0_mean_persistence,0.016937272623181343
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_tda_token_h1_total_persistence,0.016891932114958763
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_tda_token_distance_p90,0.016812767833471298
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_caption_tfidf_cosine,0.01651027239859104
acc_kimi_vl_a3b,kimi_vl_a3b,tda_edge_h0_finite_count,0.016046518459916115
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_caption_token_jaccard,0.015834763646125793
acc_kimi_vl_a3b,kimi_vl_a3b,tda_gray_h0_betti_mean,0.015603145584464073
acc_kimi_vl_a3b,kimi_vl_a3b,tda_edge_h0_mean_persistence,0.01540371309965849
acc_kimi_vl_a3b,kimi_vl_a3b,tda_gray_h0_max_persistence,0.015330863185226917
acc_kimi_vl_a3b,kimi_vl_a3b,tda_gray_std,0.015258854255080223
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_svd_16,0.015172201208770275
acc_kimi_vl_a3b,kimi_vl_a3b,tda_gray_euler_min,0.015171956270933151
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_cue_comparison_rate,0.01516249030828476
acc_kimi_vl_a3b,kimi_vl_a3b,tda_edge_euler_area,0.015030594542622566
acc_kimi_vl_a3b,kimi_vl_a3b,caption_word_count,0.014978296123445034
acc_kimi_vl_a3b,kimi_vl_a3b,tda_edge_h1_std_persistence,0.014798200689256191
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_tda_token_h1_std_persistence,0.01468187291175127
acc_kimi_vl_a3b,kimi_vl_a3b,tda_gray_h1_p90_persistence,0.014591141603887081
acc_kimi_vl_a3b,kimi_vl_a3b,tda_edge_h1_betti_area,0.014560083858668804
acc_kimi_vl_a3b,kimi_vl_a3b,tda_gray_h1_max_persistence,0.014393375255167484
acc_kimi_vl_a3b,kimi_vl_a3b,tda_edge_std,0.014364518225193024
acc_kimi_vl_a3b,kimi_vl_a3b,caption_char_count,0.014312071725726128
acc_kimi_vl_a3b,kimi_vl_a3b,tda_edge_h1_max_persistence,0.01427022460848093
acc_kimi_vl_a3b,kimi_vl_a3b,context_char_count,0.013986342586576939
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_svd_00,0.013846775516867638
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_svd_09,0.01376068964600563
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_type_token_ratio,0.0136277936398983
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_svd_20,0.01361083798110485
acc_kimi_vl_a3b,kimi_vl_a3b,tda_edge_mean,0.013266355730593204
acc_kimi_vl_a3b,kimi_vl_a3b,tda_edge_h0_std_persistence,0.013051189482212067
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_svd_21,0.01292565930634737
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_cue_temporal_rate,0.012914530001580715
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_tda_token_h0_p95_persistence,0.01257301028817892
acc_kimi_vl_a3b,kimi_vl_a3b,image_height,0.01211803313344717
acc_kimi_vl_a3b,kimi_vl_a3b,tda_edge_h1_p90_persistence,0.011978082358837128
acc_kimi_vl_a3b,kimi_vl_a3b,nlp_claim_svd_14,0.011882922612130642
